"UPDATED","ENTRY_DATE","EVENT_LCL_DATE","EVENT_LCL_TIME","LOC_CITY_NAME","LOC_STATE_NAME","LOC_CNTRY_NAME","RMK_TEXT","EVENT_TYPE_DESC","FSDO_DESC","REGIST_NBR","FLT_NBR","ACFT_OPRTR","ACFT_MAKE_NAME","ACFT_MODEL_NAME","ACFT_MISSING_FLAG","ACFT_DMG_DESC","FLT_ACTIVITY","FLT_PHASE","FAR_PART","MAX_INJ_LVL","FATAL_FLAG","FLT_CRW_INJ_NONE","FLT_CRW_INJ_MINOR","FLT_CRW_INJ_SERIOUS","FLT_CRW_INJ_FATAL","FLT_CRW_INJ_UNK","CBN_CRW_INJ_NONE","CBN_CRW_INJ_MINOR","CBN_CRW_INJ_SERIOUS","CBN_CRW_INJ_FATAL","CBN_CRW_INJ_UNK","PAX_INJ_NONE","PAX_INJ_MINOR","PAX_INJ_SERIOUS","PAX_INJ_FATAL","PAX_INJ_UNK","GRND_INJ_NONE","GRND_INJ_MINOR","GRND_INJ_SERIOUS","GRND_INJ_FATAL","GRND_INJ_UNK"
"No","29-JUL-24","28-JUL-24","02:04:00Z","SALT LAKE CITY","UTAH","UNITED STATES","AIRCRAFT TAIL WAS STRUCK BY DAL2046, SALT LAKE CITY, UT.","INCIDENT","SALT LAKE CITY FSDO","N361NW","DAL2677","DELTA AIRLINES","AIRBUS","A320","No","UNKNOWN","COMMERCIAL","TAXI (TXI)","121","NONE","No","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","31-JUL-24","30-JUL-24","15:25:00Z","UPPER JORISTOWN","LENISTER","IRELAND","AIRCRAFT CRASHED INTO A ROOF OF A BUILDING UNDER UNKNOWN CIRCUMSTANCES, UPPER JORISTOWN, IRELAND.","ACCIDENT","NEW YORK IFO","N57NC","","","BELL","505","No","DESTROYED","INSTRUCTION","EN ROUTE (ENR)","","FATAL","Yes","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"No","31-JUL-24","29-JUL-24","00:40:00Z","DALLAS","TEXAS","UNITED STATES","AIRCRAFT AT THE GATE PREPARING TO DEPART AND REPORTED A LITHIUM BATTERY FIRE IN CABIN LAVATORY, DALLAS, TX.","INCIDENT","NORTH TEXAS FSDO","N8824Q","SWA4550","SOUTHWEST AIRLINES","BOEING","737","No","MINOR","COMMERCIAL","STANDING (STD)","121","NONE","No","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","31-JUL-24","30-JUL-24","21:33:00Z","TEXARKANA","ARKANSAS","UNITED STATES","AIRCRAFT EXPERIENCED FUEL EXHAUSTION AND MADE AN EMERGENCY LANDING ON A HIGHWAY, TEXARKANA, AR.","INCIDENT","LITTLE ROCK FSDO","N72TA","","","JABIRU SPORT AIRCRAFT","J230","No","UNKNOWN","PERSONAL","APPROACH (APR)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"No","31-JUL-24","29-JUL-24","18:45:00Z","FORT ATKINSON","WISCONSIN","UNITED STATES","AIRCRAFT WAS FOUND ABANDONED IN THE GRASS AND GEAR WAS COLLAPSED, FORT ATKINSON, WI.","INCIDENT","MILWAUKEE FSDO","N980BL","","","PIPER","PA28R","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","UNKNOWN","No","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","31-JUL-24","30-JUL-24","16:10:00Z","LINCOLN","NEBRASKA","UNITED STATES","AIRCRAFT VEERED OFF RUNWAY DUE TO A GUST OF WIND ON LANDING DAMAGING THE PROP, RIGHT WING AND LANDING GEAR, LINCOLN, NE.","INCIDENT","LINCOLN FSDO","N812NN","","","BEECH","F33A","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"No","31-JUL-24","30-JUL-24","21:00:00Z","CITY OF TEN THOUSAND BUDDHAS","CALIFORNIA","UNITED STATES","AIRCRAFT ENCOUNTERED A GUST OF WIND CAUSING THE TAIL ROTOR TO STRIKE A TREE, CITY OF TEN THOUSAND BUDDHAS, CA.","INCIDENT","OAKLAND FSDO","N478DF","","","SIKORSKY","S701","No","MINOR","PUBLIC USE","TAKEOFF (TOF)","","NONE","No","1","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0"
"No","31-JUL-24","31-JUL-24","00:10:00Z","CASTROVILLE","TEXAS","UNITED STATES","AIRCRAFT CAUGHT A CROSSWIND ON LANDING AND VEERED OFF RUNWAY INTO A FIELD DAMAGING WINGTIPS AND INCURRED A PROP STRIKE, CASTROVILLE, TX.","INCIDENT","SAN ANTONIO FSDO","N8840S","","","CESSNA","150","No","UNKNOWN","UNKNOWN","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"No","01-AUG-24","31-JUL-24","11:08:00Z","YANKTON","SOUTH DAKOTA","UNITED STATES","AIRCRAFT CRASHED UNDER UNKNOWN CIRCUMSTANCES AND POST CRASH FIRE, YANKTON, SD.","ACCIDENT","RAPID CITY FSDO","N903US","","","PIPER","PA28","No","DESTROYED","PERSONAL","EN ROUTE (ENR)","91","FATAL","Yes","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","01-AUG-24","31-JUL-24","14:16:00Z","ORLANDO","FLORIDA","UNITED STATES","AIRCRAFT ENCOUNTERED SEVERE TURBULENCE AND HAIL IN GEORGIA AND POST FLIGHT INSPECTION REVEALED DAMAGE TO THE LEFT AND RIGHT WING BOOT AND THE HORIZONTAL STABILIZER, ORLANDO, FL.","INCIDENT","ORLANDO FSDO","N29NB","","","ISRAEL AIRCRAFT","1125 WESTWIND ASTRA","No","UNKNOWN","PERSONAL","EN ROUTE (ENR)","91","NONE","No","2","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"No","01-AUG-24","31-JUL-24","19:35:00Z","HAZLETON","PENNSYLVANIA","UNITED STATES","AIRCRAFT LANDED GEAR UP, HAZLETON, PA.","INCIDENT","ALLENTOWN FSDO","N45JL","","","PIPER","PA39","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"No","01-AUG-24","31-JUL-24","19:40:00Z","ATLANTIC CITY","NEW JERSEY","UNITED STATES","AIRCRAFT EXPERIENCED ENGINE ISSUES AND CRASHED IN A FIELD HITTING A TREE, ATLANTIC CITY, NJ.","INCIDENT","PHILADELPHIA FSDO","N124RR","","","CIRRUS","SR20","No","UNKNOWN","PERSONAL","EN ROUTE (ENR)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","01-AUG-24","31-JUL-24","15:15:00Z","CLEVELAND","MISSISSIPPI","UNITED STATES","AIRCRAFT LANDED HARD, BOUNCED, VEERED OFF RUNWAY AND FLIPPED OVER, CLEVELAND, MS.","INCIDENT","JACKSON FSDO","N188RS","","","BELLANCA","8GCBC","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","UNKNOWN","No","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"No","01-AUG-24","31-JUL-24","15:00:00Z","CASA GRANDE","ARIZONA","UNITED STATES","AIRCRAFT LANDED GEAR UP, CASA GRANDE, AZ.","INCIDENT","SCOTTSDALE FSDO","N434PA","","","PIPER","PA44","No","UNKNOWN","INSTRUCTION","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"No","01-AUG-24","31-JUL-24","13:36:00Z","WILLS POINT","TEXAS","UNITED STATES","AIRCRAFT MADE AN EMERGENCY LANDING IN A FIELD DUE TO ENGINE ISSUES, WILLS POINT, TX.","INCIDENT","NORTH TEXAS FSDO","N2106E","","","PIPER","PA34","No","UNKNOWN","PERSONAL","EN ROUTE (ENR)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"No","01-AUG-24","01-AUG-24","00:05:00Z","SALINA","KANSAS","UNITED STATES","AIRCRAFT EXPERIENCED A GUST OF WIND DURING TOUCH AND GO, BRIEFLY VEERED RIGHT OF THE RUNWAY AND STRUCK A TAXIWAY LIGHT AND COMPLETED THE DEPARTURE PORTION, SALINA, KS.","INCIDENT","WICHITA FSDO","N54165","","","CESSNA","172","No","UNKNOWN","PERSONAL","MANEUVERING (MNV)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","02-AUG-24","26-JUL-24","15:30:00Z","OLD BRIDGE","NEW JERSEY","UNITED STATES","AIRCRAFT LANDED HARD AND INCURRED A PROP STRIKE, OLD BRIDGE, NJ.","INCIDENT","TETERBORO FSDO","N21019","","","CESSNA","172","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
