"UPDATED","ENTRY_DATE","EVENT_LCL_DATE","EVENT_LCL_TIME","LOC_CITY_NAME","LOC_STATE_NAME","LOC_CNTRY_NAME","RMK_TEXT","EVENT_TYPE_DESC","FSDO_DESC","REGIST_NBR","FLT_NBR","ACFT_OPRTR","ACFT_MAKE_NAME","ACFT_MODEL_NAME","ACFT_MISSING_FLAG","ACFT_DMG_DESC","FLT_ACTIVITY","FLT_PHASE","FAR_PART","MAX_INJ_LVL","FATAL_FLAG","FLT_CRW_INJ_NONE","FLT_CRW_INJ_MINOR","FLT_CRW_INJ_SERIOUS","FLT_CRW_INJ_FATAL","FLT_CRW_INJ_UNK","CBN_CRW_INJ_NONE","CBN_CRW_INJ_MINOR","CBN_CRW_INJ_SERIOUS","CBN_CRW_INJ_FATAL","CBN_CRW_INJ_UNK","PAX_INJ_NONE","PAX_INJ_MINOR","PAX_INJ_SERIOUS","PAX_INJ_FATAL","PAX_INJ_UNK","GRND_INJ_NONE","GRND_INJ_MINOR","GRND_INJ_SERIOUS","GRND_INJ_FATAL","GRND_INJ_UNK"
"No","18-FEB-25","16-FEB-25","14:13:00Z","LAREDO","TEXAS","UNITED STATES","AIRCRAFT CRASHED ON DEPARTURE END OF THE RUNWAY, LAREDO, TX.","INCIDENT","SAN ANTONIO FSDO","N747HS","","","DOUGLAS","A-20G","No","UNKNOWN","AIR SHOW","TAKEOFF (TOF)","91","MINOR","No","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","18-FEB-25","14-FEB-25","10:09:00Z","LEXINGTON","KENTUCKY","UNITED STATES","AIRCRAFT DECLARED AN EMERGENCY DUE TO SMOKE IN FLIGHT DECK AND CABIN, LEXINGTON, KY.","INCIDENT","LOUISVILLE FSDO","N942AT","DAL786","DELTA AIRLINES","BOEING","717","No","UNKNOWN","COMMERCIAL","EN ROUTE (ENR)","91","NONE","No","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","18-FEB-25","15-FEB-25","18:36:00Z","WHITE PLAINS","NEW YORK","UNITED STATES","AIRCRAFT LANDED AND SLID INTO THE GRASS, WHITE PLAINS, NY.","INCIDENT","FARMINGDALE FSDO","N333FX","LXH333","FLEXJET","EMBRAER","EMB-505","No","UNKNOWN","ON DEMAND","LANDING (LDG)","135","NONE","No","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","18-FEB-25","17-FEB-25","17:46:00Z","TORONTO","ONTARIO","CANADA","AIRCRAFT CRASHED ON LANDING AND FLIPPED OVER, TORONTO, CANADA.","ACCIDENT","LOS ANGELES IFO","N932XJ","EDV4819","ENDEAVOR AIR","BOMBARDIER","CL-600-2D24","No","UNKNOWN","COMMERCIAL","LANDING (LDG)","121","SERIOUS","No","2","0","0","0","0","2","0","0","0","0","67","19","2","0","0","0","0","0","0","0"
"No","18-FEB-25","16-FEB-25","22:12:00Z","WEST PALM BEACH","FLORIDA","UNITED STATES","AIRCRAFT TAXIED ONTO AN ACCESS ROAD INSTEAD OF TAXIWAY DAMAGING A WING, WEST PALM BEACH, FL.","INCIDENT","SOUTH FLORIDA FSDO","N14MR","","","CESSNA","337","No","UNKNOWN","PERSONAL","TAXI (TXI)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","18-FEB-25","14-FEB-25","17:33:00Z","CLAYTON","GEORGIA","UNITED STATES","AIRCRAFT VEERED OFF RUNWAY AND FLIPPED OVER, CLAYTON, GA.","INCIDENT","ATLANTA FSDO","N38GC","","","VANS","RV8","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","UNKNOWN","No","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"No","18-FEB-25","17-FEB-25","19:35:00Z","NEW ORLEANS","LOUISIANA","UNITED STATES","AIRCRAFT LANDED GEAR UP, NEW ORLEANS, LA.","INCIDENT","BATON ROUGE FSDO","N44KD","","","PIPER","PA28R","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","18-FEB-25","16-FEB-25","21:00:00Z","FLAGSTAFF","ARIZONA","UNITED STATES","AIRCRAFT EXPERIENCED ENGINE ISSUES AND MADE AN EMERGENCY LANDING IN A FIELD, FLAGSTAFF, AZ.","INCIDENT","SCOTTSDALE FSDO","N105DF","","","CESSNA","T210","No","UNKNOWN","PERSONAL","EN ROUTE (ENR)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"No","18-FEB-25","15-FEB-25","14:37:00Z","CULPEPPER","VIRGINIA","UNITED STATES","AIRCRAFT SLID OFF THE END OF THE RUNWAY AND INCURRED A PROP STRIKE, CULPEPPER, VA.","INCIDENT","WASHINGTON FSDO","N373AM","","","DIAMOND","DA20","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","18-FEB-25","17-FEB-25","22:20:00Z","PHILADELPHIA","PENNSYLVANIA","UNITED STATES","AIRCRAFT WAS IMPACTED BY AN OBJECT DAMAGING TWO ROTOR BLADES, COWLING AND FUSELAGE, PHILADELPHIA, PA.","INCIDENT","PHILADELPHIA FSDO","N405TJ","","AIR METHODS","EUROCOPTER","EC135","No","UNKNOWN","AMBULANCE","APPROACH (APR)","","NONE","No","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","18-FEB-25","14-FEB-25","21:00:00Z","CONWAY","SOUTH CAROLINA","UNITED STATES","AIRCRAFT LANDED HARD, CONWAY, SC.","INCIDENT","COLUMBIA FSDO","N438L","","","DIAMOND","DA40","No","UNKNOWN","INSTRUCTION","LANDING (LDG)","91","UNKNOWN","No","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"No","18-FEB-25","14-FEB-25","20:45:00Z","SARASOTA","FLORIDA","UNITED STATES","AIRCRAFT LANDED GEAR UP, SARASOTA, FL.","INCIDENT","TAMPA FSDO","N519RG","","","PIPER","PA28R","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","18-FEB-25","17-FEB-25","19:10:00Z","SARASOTA","FLORIDA","UNITED STATES","AIRCRAFT STRUCK A BIRD ON DEPARTURE, SARASOTA, FL.","INCIDENT","TAMPA FSDO","N551FP","","SKYWAY AVIATION SERVICES","CESSNA","525","No","UNKNOWN","ON DEMAND","TAKEOFF (TOF)","135","NONE","No","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","18-FEB-25","17-FEB-25","20:30:00Z","BIG BEAR CITY","CALIFORNIA","UNITED STATES","AIRCRAFT LANDED, NOSE GEAR COLLAPSED ON ROLL OUT AND GROUND LOOPED, BIG BEAR CITY, CA.","INCIDENT","RIVERSIDE FSDO","N575TV","","","CIRRUS","SR22","No","MINOR","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","18-FEB-25","17-FEB-25","20:15:00Z","BRECKENRIDGE","TEXAS","UNITED STATES","AIRCRAFT EXPERIENCED ENGINE ISSUES AND CRASHED INVERTED IN A FIELD, BRECKENRIDGE, TX.","INCIDENT","LUBBOCK FSDO","N597JC","","","CESSNA","180","No","UNKNOWN","PERSONAL","EN ROUTE (ENR)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","18-FEB-25","17-FEB-25","01:12:00Z","STERLING","VIRGINIA","UNITED STATES","AIRCRAFT BEING MARSHALLED TO PARK, LEFT WINGTIP STRUCK A HANGAR, STERLING, VA.","INCIDENT","WASHINGTON FSDO","N658HC","","","GULFSTREAM","GVI","No","UNKNOWN","PERSONAL","TAXI (TXI)","91","NONE","No","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","18-FEB-25","16-FEB-25","02:16:00Z","SANTA MONICA","CALIFORNIA","UNITED STATES","AIRCRAFT STRUCK A TAXIWAY LIGHT WHILE TAXIING, SANTA MONICA, CA.","INCIDENT","LOS ANGELES FSDO","N782JB","","","MOONEY","M20TN","No","MINOR","PERSONAL","TAXI (TXI)","91","NONE","No","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","18-FEB-25","14-FEB-25","17:15:00Z","LYNCHBURG","VIRGINIA","UNITED STATES","AIRCRAFT TAXIING AND VEERED OFF PAVEMENT AND BECAME STUCK IN THE MUD, LYNCHBURG, VA.","INCIDENT","RICHMOND FSDO","N983FA","","","CESSNA","172","No","UNKNOWN","INSTRUCTION","TAXI (TXI)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
