"UPDATED","ENTRY_DATE","EVENT_LCL_DATE","EVENT_LCL_TIME","LOC_CITY_NAME","LOC_STATE_NAME","LOC_CNTRY_NAME","RMK_TEXT","EVENT_TYPE_DESC","FSDO_DESC","REGIST_NBR","FLT_NBR","ACFT_OPRTR","ACFT_MAKE_NAME","ACFT_MODEL_NAME","ACFT_MISSING_FLAG","ACFT_DMG_DESC","FLT_ACTIVITY","FLT_PHASE","FAR_PART","MAX_INJ_LVL","FATAL_FLAG","FLT_CRW_INJ_NONE","FLT_CRW_INJ_MINOR","FLT_CRW_INJ_SERIOUS","FLT_CRW_INJ_FATAL","FLT_CRW_INJ_UNK","CBN_CRW_INJ_NONE","CBN_CRW_INJ_MINOR","CBN_CRW_INJ_SERIOUS","CBN_CRW_INJ_FATAL","CBN_CRW_INJ_UNK","PAX_INJ_NONE","PAX_INJ_MINOR","PAX_INJ_SERIOUS","PAX_INJ_FATAL","PAX_INJ_UNK","GRND_INJ_NONE","GRND_INJ_MINOR","GRND_INJ_SERIOUS","GRND_INJ_FATAL","GRND_INJ_UNK","Unk inj none","Unk inj minor","Unk inj serious","Unk inj fatal","Unk inj unk"
"No","09-APR-26","08-APR-26","19:50:00Z","KALISPELL","MONTANA","UNITED STATES","AIRCRAFT LANDED HARD, KALISPELL, MT.","INCIDENT","HELENA FSDO","N5475N","","","CESSNA","T182","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","09-APR-26","08-APR-26","18:45:00Z","SEYMOUR","TEXAS","UNITED STATES","AIRCRAFT MADE AN EMERGENCY LANDING ON A HIGHWAY, SEYMOUR, TX.","INCIDENT","LUBBOCK FSDO","N11509","","","ZENITH","ZODIAC CH650","No","NONE","PERSONAL","EN ROUTE (ENR)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","09-APR-26","04-APR-26","19:29:00Z","OZARK","ALABAMA","UNITED STATES","TAIL ROTOR SUSTAINED DAMAGE IN FLIGHT AFTER A LOOSE FASTENER STRUCK A BLADE, OZARK, AL.","INCIDENT","ALABAMA AND NW FLORIDA FSDO","N75140","","","BELL","UH-1H","No","UNKNOWN","UNKNOWN","EN ROUTE (ENR)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","10-APR-26","09-APR-26","17:07:00Z","AVALON","CALIFORNIA","UNITED STATES","AIRCRAFT CRASHED UNDER UNKNOWN CIRCUMSTANCES, AVALON, CA.","ACCIDENT","LONG BEACH FSDO","N166TW","","","AIRPLANE FACTORY","SLING","No","UNKNOWN","PERSONAL","EN ROUTE (ENR)","91","FATAL","Yes","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"No","10-APR-26","09-APR-26","23:10:00Z","BIRCHWOOD","ALASKA","UNITED STATES","AIRCRAFT TAXIING TO RUNWAY, THE TIRES WERE CAUGHT IN THE SNOW AND NOSED OVER, BIRCHWOOD, AK.","ACCIDENT","ANCHORAGE FSDO","N394BJ","","","AVID AIRCRAFT","FLYER","No","SUBSTANTIAL","PERSONAL","TAXI (TXI)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","09-APR-26","09-APR-26","01:30:00Z","LANAI CITY","HAWAII","UNITED STATES","AIRCRAFT TAXIING ON THE RAMP AND THE PROPELLER STRUCK THE NOSE OF N1214P WHICH WAS PARK AND UNOCCUPPIED, LANAI CITY, HI.","INCIDENT","HONOLULU FSDO","N926FE","","FEDERAL EXPRESS","CESSNA","208","No","MINOR","CARGO","TAXI (TXI)","135","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","10-APR-26","09-APR-26","12:35:00Z","CHICAGO","ILLINOIS","UNITED STATES","AIRCRAFT WAS STRUCK BY LIGHTNING DAMAGING THE NOSE, CHICAGO, IL.","INCIDENT","GREATER CHICAGO FSDO","N917AN","AAL1661","AMERICAN AIRLINES","BOEING","737","No","UNKNOWN","COMMERCIAL","EN ROUTE (ENR)","121","NONE","No","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","10-APR-26","09-APR-26","16:15:00Z","COLORADO SPRINGS","COLORADO","UNITED STATES","AIRCRAFT LANDED GEAR UP, COLORADO SPRINGS, CO.","INCIDENT","DENVER FSDO","N311LH","","","DIAMOND","DA42","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","10-APR-26","08-APR-26","16:00:00Z","NASHVILLE","TENNESSEE","UNITED STATES","AIRCRAFT INCURRED A PROP STRIKE ON LANDING, NASHVILLE, TN.","INCIDENT","NASHVILLE FSDO","N792PS","","","CIRRUS","SR22","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","10-APR-26","09-APR-26","21:00:00Z","HEREFORD","TEXAS","UNITED STATES","AIRCRAFT GEAR COLLAPSED ON LANDING, HEREFORD, TX.","INCIDENT","LUBBOCK FSDO","N7356V","","","BELLANCA","17-30","No","UNKNOWN","INSTRUCTION","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","07-APR-26","06-APR-26","15:10:00Z","MANASSAS","VIRGINIA","UNITED STATES","AIRCRAFT LANDED GEAR UP, MANASSAS, VA.","INCIDENT","WASHINGTON FSDO","N796WM","","","NORTH AMERICAN","AT-6D","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","30-MAR-26","23-MAR-26","20:35:00Z","FAIRFIELD","UTAH","UNITED STATES","AIRCRAFT ROLLED ONTO THE RIGHT SIDE DURING LANDING.","ACCIDENT","SALT LAKE CITY FSDO","N247WR","","","SALT LAKE GYROCOPTERS LLC","CALIDUS","No","SUBSTANTIAL","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","30-MAR-26","29-MAR-26","18:15:00Z","BOULDER","COLORADO","UNITED STATES","AIRCRAFT FLIPPED OVER DURING TOUCH AND GO MANEUVER.","ACCIDENT","DENVER FSDO","N510EA","","","ELA AVIATION USA","ECLIPSE 10","No","SUBSTANTIAL","PERSONAL","TAKEOFF (TOF)","91","NONE","No","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","30-MAR-26","27-MAR-26","22:30:00Z","SEDONA","ARIZONA","UNITED STATES","AIRCRAFT LANDING GEAR COLLAPSED DURING LANDING RESULTING IN THE AIRPLANE VEERING OFF THE RUNWAY INTO A DITCH.","ACCIDENT","SCOTTSDALE FSDO","N799TF","","","CESSNA","421B","No","SUBSTANTIAL","PERSONAL","LANDING (LDG)","91","NONE","No","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","30-MAR-26","29-MAR-26","19:30:00Z","OELWEIN","IOWA","UNITED STATES","AIRCRAFT WAS STRUCK BY GUST OF WIND DURING HOVER TAXI, WHICH RESULTED IN IT STRIKING THE GROUND WITH THE TAILBOOM AND SKID.","ACCIDENT","DES MOINES FSDO","N942MA","","","ENSTROM","F-28F","No","SUBSTANTIAL","PERSONAL","TAXI (TXI)","91","NONE","No","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","30-MAR-26","27-MAR-26","17:55:00Z","BELOIT","KANSAS","UNITED STATES","AIRCRAFT GROUND LOOPED DURING LANDING WHICH RESULTED IN DAMAGE TO THE LEFT WING AND LEFT MAIN LANDING GEAR.","ACCIDENT","WICHITA FSDO","N2785K","","","CESSNA","180K","No","SUBSTANTIAL","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","30-MAR-26","27-MAR-26","21:35:00Z","BESSEMER","ALABAMA","UNITED STATES","AIRCRAFT OVERRAN THE RUNWAY AND STRUCK A TREE RESULTING IN DAMAGE TO THE LEFT WING.","ACCIDENT","ALABAMA AND NORTHWEST FLORIDA FSDO","N3184B","","","CESSNA","170B","No","SUBSTANTIAL","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","30-MAR-26","28-MAR-26","22:35:00Z","SPANAWAY","WASHINGTON","UNITED STATES","AIRCRAFT NOSED OVER AND CAME TO REST INVERTED.","ACCIDENT","SEATTLE FSDO","N3484M","","","PIPER","PA-12","No","SUBSTANTIAL","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","30-MAR-26","27-MAR-26","15:15:00Z","ARLINGTON","TEXAS","UNITED STATES","AIRCRAFT TAIL STRUCK THE GROUND DURING HOVER TAXI FOR DEPARTURE.","ACCIDENT","NORTH TEXAS FSDO","N4059A","","","ROBINSON HELICOPTER CO","R66","No","SUBSTANTIAL","PERSONAL","TAXI (TXI)","91","NONE","No","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","30-MAR-26","27-MAR-26","16:30:00Z","LINCOLN","CALIFORNIA","UNITED STATES","AIRCRAFT LANDED HARD AND FRONT LANDING GEAR COLLAPSED.","ACCIDENT","SACRAMENTO FSDO","N11446","","","PAUL D CANNON","KITFOX LIGHT SQUARED","No","SUBSTANTIAL","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","30-MAR-26","28-MAR-26","20:00:00Z","SKWENTNA","ALASKA","UNITED STATES","AIRCRAFT STRUCK A BERM DURING LANDING.","ACCIDENT","ANCHORAGE FSDO","N94237","","","CESSNA","A185F","No","SUBSTANTIAL","PERSONAL","LANDING (LDG)","91","NONE","No","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","30-MAR-26","27-MAR-26","15:08:00Z","DAYTONA BEACH","FLORIDA","UNITED STATES","AIRCRAFT REPORTED A BIRD STRIKE WHILE ENROUTE.","INCIDENT","ORLANDO FSDO","N41CA","","","CIRRUS DESIGN CORP","SR22","No","UNKNOWN","PERSONAL","EN ROUTE (ENR)","91","MINOR","No","0","1","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","30-MAR-26","28-MAR-26","15:45:00Z","LAND O' LAKES","WISCONSIN","UNITED STATES","AIRCRAFT VEERED LEFT DURING LANDING AND IMPACTED A SNOWBANK.","INCIDENT","MILWAUKEE FSDO","N93CC","","","PIPER","PA-28R-201T","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","30-MAR-26","27-MAR-26","18:02:00Z","AURORA","OREGON","UNITED STATES","AIRCRAFT NOSED OVER WHILE TAXIING FROM THE RUNWAY.","INCIDENT","PORTLAND FSDO","N447TC","","","OLSON MIKE","TOP CUB","No","UNKNOWN","PERSONAL","TAXI (TXI)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","30-MAR-26","29-MAR-26","15:38:00Z","GREENVILLE","SOUTH CAROLINA","UNITED STATES","AIRCRAFT REPORTED A BIRD STRIKE WHILE ENROUTE RESULTING IN DAMAGE TO THE LEADING EDGE OF THE RIGHT WING.","INCIDENT","COLUMBIA FSDO","N2333R","","","PIPER","PA-28-180","No","UNKNOWN","PERSONAL","EN ROUTE (ENR)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","30-MAR-26","28-MAR-26","21:48:00Z","WATERVILLE","MAINE","UNITED STATES","AIRCRAFT LANDED WITH THE LANDING GEAR RETRACTED.","INCIDENT","PORTLAND FSDO","N4910S","","","CESSNA","R182","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","30-MAR-26","29-MAR-26","17:50:00Z","GLENDALE","ARIZONA","UNITED STATES","AIRCRAFT MADE A GEAR UP LANDING RESULTING IN A PROPELLER STRIKE.","INCIDENT","SCOTTSDALE FSDO","N6934U","","","MOONEY","M20E","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","30-MAR-26","28-MAR-26","20:50:00Z","PALMER","ALASKA","UNITED STATES","AIRCRAFT GROUND LOOPED DURING LANDING.","INCIDENT","ANCHORAGE FSDO","N31266","","","BELLANCA","7GCBC","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","30-MAR-26","27-MAR-26","00:50:00Z","YORK","PENNSYLVANIA","UNITED STATES","AIRCRAFT ATTEMPTED TO TAKEOFF WITH TOW BAR STILL ATTACHED RESULTING IN A PROPELLER STRIKE.","INCIDENT","HARRISBURG FSDO","N58554","","","CESSNA","182P","No","UNKNOWN","PERSONAL","TAKEOFF (TOF)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","30-MAR-26","29-MAR-26","23:00:00Z","CAMARILLO","CALIFORNIA","UNITED STATES","AIRCRAFT VEERED INTO THE GRASS DURING LANDING AND STRUCK A TAXIWAY SIGN.","INCIDENT","VAN NUYS FSDO","N69765","","","BOEING","A75N1","No","MINOR","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","30-MAR-26","29-MAR-26","23:10:00Z","CHICAGO","ILLINOIS","UNITED STATES","AIRCRAFT STRUCK FOOD TRUCK DURING PUSHBACK.","INCIDENT","GREATER CHICAGO FSDO","N166SY","SKW6005","SKY WEST","EMBRAER S A","ERA 170-200 LR","No","MINOR","COMMERCIAL","PUSHBACK/TOWING (PBT)","121","NONE","No","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","31-MAR-26","30-MAR-26","23:00:00Z","CORDOVA","ALASKA","UNITED STATES","AIRCRAFT CRASHED UNDER UNKNOWN CIRCUMSTANCES AND FLIPPED OVER, CORDOVA, AK.","ACCIDENT","JUNEAU FSDO","N212PX","","","GLASAIR","SPORTSMAN 2+2","No","SUBSTANTIAL","PERSONAL","UNKNOWN (UNK)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","31-MAR-26","30-MAR-26","21:50:00Z","NEWARK","OHIO","UNITED STATES","AIRCRAFT EXECUTED A GEARS-UP TOUCH-AND-GO INCURRING A PROP STRIKE AND DIVERTED TO VTA, NEWARK, OH.","INCIDENT","COLUMBUS FSDO","N383SS","","","CESSNA","441","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","31-MAR-26","30-MAR-26","19:28:00Z","HILO","HAWAII","UNITED STATES","AIRCRAFT STRUCK A BIRD AND POST FLIGHT INSPECTION REVEALED DAMAGE TO THE RIGHT LANDING LIGHT, HILO, HI.","INCIDENT","HONOLULU FSDO","N494HA","ASA1032","ALASKA AIRLINES","BOEING","717","No","UNKNOWN","COMMERCIAL","APPROACH (APR)","121","NONE","No","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","31-MAR-26","30-MAR-26","17:17:00Z","SPOKANE","WASHINGTON","UNITED STATES","AIRCRAFT NOSE GEAR COLLAPSED ON LANDING, SPOKANE, WA.","INCIDENT","SPOKANE FSDO","N5810Z","","","MOONEY","M20K","No","MINOR","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","31-MAR-26","30-MAR-26","22:18:00Z","PONTIAC","MICHIGAN","UNITED STATES","AIRCRAFT DECLARED AN EMERGENCY DUE TO SMOKE IN THE COCKPIT, LANDED AND POST FLIGHT INSPECTION REVEALED EVIDENCE OF ELECTRICAL FIRE IN THE LOWER AREA OF THE COCKPIT, PONTIAC, MI.","INCIDENT","EAST MICHIGAN FSDO","N6996K","","","PIPER","PA22","No","UNKNOWN","PERSONAL","EN ROUTE (ENR)","91","MINOR","No","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","02-APR-26","01-APR-26","19:09:00Z","HOUSTON","TEXAS","UNITED STATES","AIRCRAFT ON LANDING VEERED OFF RUNWAY, CROSSED A TAXIWAY AND WENT INTO A DITCH, HOUSTON, TX.","ACCIDENT","HOUSTON FSDO","N6569M","","","CESSNA","182","No","SUBSTANTIAL","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","02-APR-26","01-APR-26","20:35:00Z","OCEAN CITY","NEW JERSEY","UNITED STATES","AIRCRAFT LANDED AND OVERSHOT THE END OF THE RUNWAY FOR UNKNOWN REASONS, OCEAN CITY, NJ.","INCIDENT","PHILADELPHIA FSDO","N96MA","","","PIPER","PA31","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","02-APR-26","22-MAR-26","01:00:00Z","CHEHALIS","WASHINGTON","UNITED STATES","AIRCRAFT PORPOISED ON LANDING CAUSING DAMAGE, CHEHALIS, WA.","ACCIDENT","SPOKANE FSDO","N163TW","","","CESSNA","162","No","SUBSTANTIAL","INSTRUCTION","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","02-APR-26","01-APR-26","21:03:00Z","VERO BEACH","FLORIDA","UNITED STATES","AIRCRAFT STRUCK A BIRD AND POST FLIGHT INSPECTION REVEALED A DENT IN THE LEFT WING LEADING EDGE, VERO BEACH, FL.","INCIDENT","ORLANDO FSDO","N8583N","SFY659","SKYBORNE AIRLINE ACADEMY","PIPER","PA28R","No","UNKNOWN","FAR 141 PILOT SCHOOL","EN ROUTE (ENR)","91","NONE","No","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","02-APR-26","02-APR-26","00:12:00Z","EL PASO","TEXAS","UNITED STATES","AIRCRAFT REPORTED A NOSE GEAR STEERING ISSUE AND WENT INTO THE DIRT WHLE ATTEMPTING TO TURN LEFT OFF THE RUNWAY, EL PASO, TX.","INCIDENT","ALBUQUERQUE FSDO","N770TR","PKW585","PAK WEST AIRLINES","FAIRCHILD","SA227BC","No","MINOR","CARGO","LANDING (LDG)","135","NONE","No","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","03-APR-26","02-APR-26","16:41:00Z","MONROE","GEORGIA","UNITED STATES","AIRCRAFT LANDED AND WENT INTO A DITCH AND THE NOSE GEAR COLLAPSED, MONROE, GA.","INCIDENT","ATLANTA FSDO","N5283R","","","CESSNA","172","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","03-APR-26","03-APR-26","00:17:00Z","LUBBOCK","TEXAS","UNITED STATES","AIRCRAFT STRUCK A BIRD AND POST FLIGHT INSPECTION REVEALED DENT IN THE LEFT WING, LUBBOCK, TX.","INCIDENT","LUBBOCK FSDO","N9285G","","","PIPER","PA28","No","UNKNOWN","PERSONAL","EN ROUTE (ENR)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","02-APR-26","01-APR-26","19:38:00Z","PHILADELPHIA","PENNSYLVANIA","UNITED STATES","AIRCRAFT ATTEMPTED TO RETURN TO AIRPORT AND CRASHED UNDER UNKNOWN CIRCUMSTANCES STRIKING A TREE, PHILADELPHIA, PA.","ACCIDENT","PHILADELPHIA FSDO","N494LA","","","PIPER","PA28","No","SUBSTANTIAL","PERSONAL","TAKEOFF (TOF)","91","SERIOUS","No","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"No","01-APR-26","31-MAR-26","17:13:00Z","SAN DIEGO","CALIFORNIA","UNITED STATES","AIRCRAFT TAXIING OUT OF THE RUN-UP AREA, THE RIGHT WING STRUCK THE LEFT WING OF N734VX WHICH WAS PARKED WAITING FOR CLEARANCE, SAN DIEGO, CA.","INCIDENT","SAN DIEGO FSDO","N797RJ","","","CESSNA","172","No","UNKNOWN","PERSONAL","TAXI (TXI)","91","NONE","No","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
