"UPDATED","ENTRY_DATE","EVENT_LCL_DATE","EVENT_LCL_TIME","LOC_CITY_NAME","LOC_STATE_NAME","LOC_CNTRY_NAME","RMK_TEXT","EVENT_TYPE_DESC","FSDO_DESC","REGIST_NBR","FLT_NBR","ACFT_OPRTR","ACFT_MAKE_NAME","ACFT_MODEL_NAME","ACFT_MISSING_FLAG","ACFT_DMG_DESC","FLT_ACTIVITY","FLT_PHASE","FAR_PART","MAX_INJ_LVL","FATAL_FLAG","FLT_CRW_INJ_NONE","FLT_CRW_INJ_MINOR","FLT_CRW_INJ_SERIOUS","FLT_CRW_INJ_FATAL","FLT_CRW_INJ_UNK","CBN_CRW_INJ_NONE","CBN_CRW_INJ_MINOR","CBN_CRW_INJ_SERIOUS","CBN_CRW_INJ_FATAL","CBN_CRW_INJ_UNK","PAX_INJ_NONE","PAX_INJ_MINOR","PAX_INJ_SERIOUS","PAX_INJ_FATAL","PAX_INJ_UNK","GRND_INJ_NONE","GRND_INJ_MINOR","GRND_INJ_SERIOUS","GRND_INJ_FATAL","GRND_INJ_UNK"
"No","03-MAY-22","02-MAY-22","14:30:00Z","PHOENIX","ARIZONA","UNITED STATES","AIRCRAFT GROUND LOOPED ON LANDING, PHOENIX, AZ.","ACCIDENT","SCOTTSDALE FSDO","N3390A","","","PIPER","PA22","No","SUBSTANTIAL","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"No","03-MAY-22","02-MAY-22","22:53:00Z","ORLANDO","FLORIDA","UNITED STATES","AIRCRAFT LANDED AND STRUCK A TAXIWAY LIGHT, ORLANDO, FL.","INCIDENT","ORLANDO FSDO","N5432G","","","CESSNA","172","No","MINOR","INSTRUCTION","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"No","03-MAY-22","02-MAY-22","14:45:00Z","MADISON","SOUTH DAKOTA","UNITED STATES","AIRCRAFT NOSE GEAR STRUT SEPARATED ON LANDING, MADISON, SD.","INCIDENT","RAPID CITY FSDO","N11969","","","AMERICAN GENERAL","AG5B","No","MINOR","INSTRUCTION","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"No","03-MAY-22","02-MAY-22","23:20:00Z","LEXINGTON","KENTUCKY","UNITED STATES","AIRCRAFT LANDED AND VEERED OFF RUNWAY INTO THE GRASS, LEXINGTON, KY.","INCIDENT","LOUISVILLE FSDO","N750LK","","","ZENITH","CH750 CRUZER","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Yes","04-MAY-22","03-MAY-22","22:00:00Z","BLOUNTSTOWN","FLORIDA","UNITED STATES","AIRCRAFT CRASHED UNDER UNKNOWN CIRCUMSTANCES ON TAKEOFF, BLOUNTSTOWN, FL.","ACCIDENT","ALABAMA AND NW FLORIDA FSDO","N6413B","","","CESSNA","172","No","DESTROYED","PERSONAL","TAKEOFF (TOF)","91","FATAL","Yes","0","0","0","1","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0"
"No","04-MAY-22","04-MAY-22","00:48:00Z","MANKATO","MINNESOTA","UNITED STATES","AIRCRAFT CRASHED UNDER UNKNOWN CIRCUMSTANCES, MANKATO, MN.","ACCIDENT","MINNEAPOLIS FSDO","N5060","","","VANS","RV6","No","DESTROYED","PERSONAL","UNKNOWN (UNK)","91","UNKNOWN","No","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","04-MAY-22","26-APR-22","16:00:00Z","DAYTONA BEACH","FLORIDA","UNITED STATES","AIRCRAFT TAXIING AND STRUCK A FORKLIFT IN THE NON-MOVEMENT AREA DAMAGING LEFT WING, DAYTONA BEACH, FL.","INCIDENT","ORLANDO FSDO","N3204","","","PIPER","PA28","No","UNKNOWN","PERSONAL","TAXI (TXI)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","04-MAY-22","03-MAY-22","20:40:00Z","LUFKIN","TEXAS","UNITED STATES","AIRCRAFT GEAR COLLAPSED ON LANDING, LUFKIN, TX.","INCIDENT","HOUSTON FSDO","N1664M","","","CESSNA","210","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","04-MAY-22","03-MAY-22","11:26:00Z","SAN JUAN","SAN JUAN","PUERTO RICO","AIRCRAFT GEAR COLLAPSED ON LANDING, SAN JUAN, PR.","INCIDENT","SAN JUAN FSDO","N744LG","SNC787","AIR CARGO CARRIERS","SHORT BROS","SD3-60","No","UNKNOWN","CARGO","LANDING (LDG)","","NONE","No","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","04-MAY-22","03-MAY-22","21:36:00Z","PENDLETON","OREGON","UNITED STATES","AIRCRAFT EXPERIENCED ENGINE FAILURE AND MADE ALTERNATE LANDING DAMAGING THE UAS, PENDLETON, OR.","INCIDENT","PORTLAND FSDO","N312LE","","","INSITU","SCANEAGLE3","No","UNKNOWN","OTHER","EN ROUTE (ENR)","","NONE","No","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","04-MAY-22","03-MAY-22","20:39:00Z","BIRMINGHAM","ALABAMA","UNITED STATES","AIRCRAFT ENCOUNTERED MODERATE TO SEVERE TURBULENCE AND POST FLIGHT INSPECTION REVEALED A PIECE OF RIGHT WINGLET MISSING, BIRMINGHAM, AL.","INCIDENT","ALABAMA AND NW FLORIDA FSDO","N233NN","ENY3729","AMERICAN AIRLINES","EMBRAER","ERJ 170-200 LR","No","UNKNOWN","COMMERCIAL","EN ROUTE (ENR)","121","NONE","No","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","27-APR-22","26-APR-22","14:00:00Z","ELBA","NEW YORK","UNITED STATES","AIRCRAFT CRASHED UNDER UNKNOWN CIRCUMSTANCES, ELBA, NY.","ACCIDENT","ROCHESTER FSDO","N507TJ","","MERCY FLIGHT","BELL","429","No","DESTROYED","OTHER","UNKNOWN (UNK)","91","FATAL","Yes","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"No","27-APR-22","26-APR-22","11:15:00Z","OAKLAND","FLORIDA","UNITED STATES","AIRCRAFT CRASHED UNDER UNKNOWN CIRCUMSTANCES INTO LAKE APOPKA, OAKLAND, FL.","ACCIDENT","ORLANDO FSDO","N206BX","","COASTAL AIR SERVICE","BELL","206","No","SUBSTANTIAL","AERIAL APPLICATION","MANEUVERING (MNV)","137","MINOR","No","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","27-APR-22","25-APR-22","14:10:00Z","HONESDALE","PENNSYLVANIA","UNITED STATES","AIRCRAFT BACK TAXIING TO TURN AROUND AND VEERED OFF RUNWAY DOWN A BERM INTO A SWAMP, HONESDALE, PA.","ACCIDENT","ALLENTOWN FSDO","N6121P","","","PIPER","PA24","No","SUBSTANTIAL","PERSONAL","TAXI (TXI)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","27-APR-22","25-APR-22","18:30:00Z","ALTON","ILLINOIS","UNITED STATES","AIRCRAFT DEPARTED, HEARD A STRANGE NOISE AND RETURNED TO AIRPORT, IT WAS DISCOVERED THAT THE FUSELAGE PANEL WAS MISSING, ALTON, IL.","INCIDENT","ST LOUIS FSDO","N797HD","","","DASSAULT","FALCON 2000","No","MINOR","PERSONAL","TAKEOFF (TOF)","91","NONE","No","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","27-APR-22","26-APR-22","15:10:00Z","NORTH FAIRFIELD","OHIO","UNITED STATES","AIRCRAFT EXPERIENCED ENGINE ISSUES AND LANDED IN A FIELD, NORTH FAIRFILED, OH.","INCIDENT","CLEVELAND FSDO","N973SD","","","CIRRUS","SR22","No","MINOR","PERSONAL","EN ROUTE (ENR)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","27-APR-22","25-APR-22","16:55:00Z","KINGFISHER","OKLAHOMA","UNITED STATES","AIRCRAFT LANDED GEAR UP, KINGFISHER, OK.","INCIDENT","WILL ROGERS FSDO","N6878J","","","PIPER","PA28R","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","27-APR-22","22-APR-22","22:00:00Z","WESTMINSTER","MARYLAND","UNITED STATES","AIRCRAFT ATTEMPTED TO LAND, OVERSHOT THE RUNWAY, ROLLED DOWN A SLOPE, NOSED OVER AND FLIPPED, WESTMINSTER, MD.","INCIDENT","BALTIMORE FSDO","N35571","","","CESSNA","172","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","27-APR-22","27-APR-22","01:05:00Z","WHARTON","TEXAS","UNITED STATES","AIRCRAFT LANDED AND DURING TAXI A WELD BROKE IN THE LANDING GEAR, WHARTON, TX.","INCIDENT","HOUSTON FSDO","N92AR","","","AVIAT","A-1","No","MINOR","PERSONAL","TAXI (TXI)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","28-APR-22","27-APR-22","16:30:00Z","FARGO","NORTH DAKOTA","UNITED STATES","AIRCRAFT STRUCK A BIRD ON DEPARTURE, RETURNED TO AIRPORT AND POST FLIGHT INSPECTION REVEALED A DENT IN THE LEADING EDGE OF WING, FARGO, ND.","INCIDENT","FARGO FSDO","N905SH","","SANFORD MEDICAL CENTER","RAYTHEON","B200","No","UNKNOWN","AMBULANCE","TAKEOFF (TOF)","","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","28-APR-22","27-APR-22","13:45:00Z","SPRINGFIELD","TENNESSEE","UNITED STATES","AIRCRAFT LANDED AND GEAR COLLAPSED, SPRINGFIELD, TN.","INCIDENT","NASHVILLE FSDO","N20TU","","","MOONEY","M20E","No","MINOR","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","28-APR-22","27-APR-22","17:29:00Z","TERRE HAUTE","INDIANA","UNITED STATES","AIRCRAFT GEAR COLLAPSED ON LANDING, TERRE HAUTE, IN.","INCIDENT","INDIANAPOLIS FSDO","N73T","","","PIPER","PA24","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"No","28-APR-22","27-APR-22","16:47:00Z","ORANGE","TEXAS","UNITED STATES","AIRCRAFT VEERED OFF RUNWAY INCURRING DAMAGE TO NOSE AND PROPELLER, ORANGE, TX.","INCIDENT","HOUSTON FSDO","N274TE","","","PIPER","PA28","No","UNKNOWN","PERSONAL","UNKNOWN (UNK)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","28-APR-22","26-APR-22","22:45:00Z","OAKLAND","FLORIDA","UNITED STATES","AIRCRAFT CRASHED UNDER UNKNOWN CIRCUMSTANCES INTO LAKE APOPKA, FL.","INCIDENT","ORLANDO FSDO","N281SP","","COASTAL AIR SERVICE","BELL","OH58A","No","UNKNOWN","AERIAL APPLICATION","MANEUVERING (MNV)","137","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","28-APR-22","27-APR-22","14:40:00Z","COLE","OKLAHOMA","UNITED STATES","AIRCRAFT LANDED IN A FIELD DUE TO CARBON MONOXIDE DETECTION, COLE, OK.","INCIDENT","WILL ROGERS FSDO","N4860U","","UNIVERSITY OF OKLAHOMA","PIPER","PA28","No","NONE","FAR 141 PILOT SCHOOL","EN ROUTE (ENR)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"No","29-APR-22","28-APR-22","17:12:00Z","SYRACUSE","KANSAS","UNITED STATES","AIRCRAFT CRASHED UNDER UNKNOWN CIRCUMSTANCES AND CAUGHT ON FIRE, SYRACUSE, KS.","ACCIDENT","WICHITA FSDO","N37888","","","SUPERIOR","CULVER LFA","No","DESTROYED","PERSONAL","UNKNOWN (UNK)","91","SERIOUS","No","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
