"UPDATED","ENTRY_DATE","EVENT_LCL_DATE","EVENT_LCL_TIME","LOC_CITY_NAME","LOC_STATE_NAME","LOC_CNTRY_NAME","RMK_TEXT","EVENT_TYPE_DESC","FSDO_DESC","REGIST_NBR","FLT_NBR","ACFT_OPRTR","ACFT_MAKE_NAME","ACFT_MODEL_NAME","ACFT_MISSING_FLAG","ACFT_DMG_DESC","FLT_ACTIVITY","FLT_PHASE","FAR_PART","MAX_INJ_LVL","FATAL_FLAG","FLT_CRW_INJ_NONE","FLT_CRW_INJ_MINOR","FLT_CRW_INJ_SERIOUS","FLT_CRW_INJ_FATAL","FLT_CRW_INJ_UNK","CBN_CRW_INJ_NONE","CBN_CRW_INJ_MINOR","CBN_CRW_INJ_SERIOUS","CBN_CRW_INJ_FATAL","CBN_CRW_INJ_UNK","PAX_INJ_NONE","PAX_INJ_MINOR","PAX_INJ_SERIOUS","PAX_INJ_FATAL","PAX_INJ_UNK","GRND_INJ_NONE","GRND_INJ_MINOR","GRND_INJ_SERIOUS","GRND_INJ_FATAL","GRND_INJ_UNK"
"No","27-JAN-25","25-JAN-25","16:15:00Z","TAMPA","FLORIDA","UNITED STATES","AIRCRAFT STRUCK A BIRD ON LANDING AND POST FLIGHT INSPECTION REVEALED DAMAGE TO A CRACKED LIGHT HOUSING ON THE WING, TAMPA, FL.","INCIDENT","TAMPA FSDO","N305TT","","","BEECH","C90","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","29-JAN-25","28-JAN-25","19:54:00Z","SHELTER COVE","CALIFORNIA","UNITED STATES","AIRCRAFT CRASHED UNDER UNKNOWN CIRCUMSTANCES ON LANDING, SHELTER COVE, CA.","INCIDENT","OAKLAND FSDO","N49JF","","","VELOCITY","VELOCITY RG","No","MINOR","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","29-JAN-25","26-JAN-25","19:00:00Z","ALTON BAY","NEW HAMPSHIRE","UNITED STATES","AIRCRAFT EXECUTED A GO-AROUND AND STRUCK THE WING TIP ON THE ICE AND LANDED, ALTON BAY, NH.","INCIDENT","PORTLAND ME FSDO","N5543A","","","CESSNA","180","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","UNKNOWN","No","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","29-JAN-25","28-JAN-25","17:19:00Z","PARKERSBURG","WEST VIRGINIA","UNITED STATES","AIRCRAFT NOSE GEAR COLLAPSAED ON LANDING, PARKERSBURG, WV.","INCIDENT","CHARLESTON FSDO","N8054M","","","CESSNA","310","No","MINOR","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"No","29-JAN-25","18-JAN-25","04:30:00Z","SMYRNA","TENNESSEE","UNITED STATES","AIRCRAFT TOUCHED A TREE ON FINAL AND LANDED, SMYRNA, TN.","INCIDENT","NASHVILLE FSDO","N21254","","","CESSNA","182","No","UNKNOWN","PERSONAL","APPROACH (APR)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","28-JAN-25","24-JAN-25","22:15:00Z","MOUNTAIN HOME","ARKANSAS","UNITED STATES","AIRCRAFT VEERED OFF RUNWAY INCURRING A PROP STRIKE AND BENT NOSE GEAR AND PROCEEDED TO DEPART, MOUNTAIN HOME, AR.","INCIDENT","LITTLE ROCK FSDO","N149JL","","","PIPER","PA28R","No","UNKNOWN","PERSONAL","TAKEOFF (TOF)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","28-JAN-25","26-JAN-25","17:43:00Z","JASPER","ALABAMA","UNITED STATES","AIRCRAFT LANDED AND NOSE GEAR COLLAPSED, JASPER, AL.","INCIDENT","ALABAMA AND NW FLORIDA FSDO","N5408U","","","BEECH","D95A","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"No","28-JAN-25","27-JAN-25","16:30:00Z","COLORADO SPRINGS","COLORADO","UNITED STATES","AIRCRAFT LANDED HARD DUE TO WINDSHEAR, COLORADO SPRINGS, CO.","INCIDENT","DENVER FSDO","N51387","","","CESSNA","172","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","18-JAN-25","18-JAN-25","19:08:00Z","PRESCOTT","ARIZONA","UNITED STATES","AIRCRAFT EXPERIENCED ENGINE ISSUES AND MADE A FORCED LANDING IN A FIELD, PRESCOTT, AZ.","ACCIDENT","SCOTTSDALE FSDO","N4626K","","","CESSNA","P210","No","SUBSTANTIAL","PERSONAL","APPROACH (APR)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"No","30-JAN-25","29-JAN-25","13:40:00Z","TAMPA","FLORIDA","UNITED STATES","AIRCRAFT STRUCK A BIRD ON LANDING, TAMPA, FL.","INCIDENT","TAMPA FSDO","N327NW","DAL1279","DELTA AIRLINES","AIRBUS","A320","No","UNKNOWN","COMMERCIAL","LANDING (LDG)","121","NONE","No","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
