"UPDATED","ENTRY_DATE","EVENT_LCL_DATE","EVENT_LCL_TIME","LOC_CITY_NAME","LOC_STATE_NAME","LOC_CNTRY_NAME","RMK_TEXT","EVENT_TYPE_DESC","FSDO_DESC","REGIST_NBR","FLT_NBR","ACFT_OPRTR","ACFT_MAKE_NAME","ACFT_MODEL_NAME","ACFT_MISSING_FLAG","ACFT_DMG_DESC","FLT_ACTIVITY","FLT_PHASE","FAR_PART","MAX_INJ_LVL","FATAL_FLAG","FLT_CRW_INJ_NONE","FLT_CRW_INJ_MINOR","FLT_CRW_INJ_SERIOUS","FLT_CRW_INJ_FATAL","FLT_CRW_INJ_UNK","CBN_CRW_INJ_NONE","CBN_CRW_INJ_MINOR","CBN_CRW_INJ_SERIOUS","CBN_CRW_INJ_FATAL","CBN_CRW_INJ_UNK","PAX_INJ_NONE","PAX_INJ_MINOR","PAX_INJ_SERIOUS","PAX_INJ_FATAL","PAX_INJ_UNK","GRND_INJ_NONE","GRND_INJ_MINOR","GRND_INJ_SERIOUS","GRND_INJ_FATAL","GRND_INJ_UNK"
"No","20-DEC-21","16-DEC-21","18:52:00Z","KNOXVILLE","TENNESSEE","UNITED STATES","AIRCRAFT CRASHED UNDER UNKNOWN CIRCUMSTANCES, KNOXVILLE, TN.","ACCIDENT","NASHVILLE FSDO","N162AM","","","CIRRUS","SR20","No","UNKNOWN","PERSONAL","APPROACH (APR)","91","FATAL","Yes","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"No","20-DEC-21","17-DEC-21","17:25:00Z","WINTER HAVEN","FLORIDA","UNITED STATES","AIRCRAFT CRASHED UNDER UNKNOWN CIRCUMSTANCES INTO THE LAKE, WINTER HAVEN, FL.","ACCIDENT","ORLANDO FSDO","N1402C","","","AEROFAB","LAKE LA-4","No","DESTROYED","PERSONAL","EN ROUTE (ENR)","91","FATAL","Yes","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"No","20-DEC-21","17-DEC-21","01:10:00Z","BLOOMINGTON","INDIANA","UNITED STATES","AIRCRAFT CRASHED UNDER UNKNOWN CIRCUMSTANCES AND CAUGHT ON FIRE, BLOOMINGTON, IN.","ACCIDENT","INDIANAPOLIS FSDO","N5677V","","","PIPER","PA32R","No","UNKNOWN","PERSONAL","APPROACH (APR)","91","FATAL","Yes","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","20-DEC-21","18-DEC-21","03:21:00Z","ST CLOUD","MINNESOTA","UNITED STATES","AIRCRAFT DURING LANDING ENCOUNTERED ICE AND SLID INTO THE GRASS, ST CLOUD, MN.","INCIDENT","MINNEAPOLIS FSDO","N623W","","","AMERICAN","AA-1","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","20-DEC-21","17-DEC-21","22:43:00Z","ORLANDO","FLORIDA","UNITED STATES","AIRCRAFT STRUCK A BIRD ON DEPATURE DAMAGING #1 ENGINE, ORLANDO, FL.","INCIDENT","ORLANDO FSDO","N224NV","AAY427","ALLEGIANT","AIRBUS","A320","No","UNKNOWN","COMMERCIAL","TAKEOFF (TOF)","121","NONE","No","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","20-DEC-21","19-DEC-21","03:01:00Z","SACRAMENTO","CALIFORNIA","UNITED STATES","AIRCRAFT STRUCK A BIRD DAMAGING RADOME, SACRAMENTO, CA.","INCIDENT","SACRAMENTO FSDO","N316CM","","AMERIJET","BOEING","767","No","UNKNOWN","CARGO","APPROACH (APR)","","NONE","No","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","20-DEC-21","19-DEC-21","03:30:00Z","BETHEL","ALASKA","UNITED STATES","AIRCRAFT WAS TAXIING AND VEERED OFF TAXIWAY INTO A SNOW BANK AND INCURRED A PROP STRIKE, BETHEL, AK.","INCIDENT","ANCHORAGE FSDO","N541LM","","AERO AIR","RAYTHEON","B200","No","UNKNOWN","ON DEMAND","TAXI (TXI)","135","NONE","No","2","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0"
"No","20-DEC-21","19-DEC-21","21:10:00Z","WHITNEY","TEXAS","UNITED STATES","AIRCRAFT MADE A FORCED LANDING IN A FIELD, WHITNEY, TX.","INCIDENT","NORTH TEXAS FSDO","N7942L","","","BEECH","A23","No","NONE","PERSONAL","EN ROUTE (ENR)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","20-DEC-21","19-DEC-21","19:40:00Z","TUCSON","ARIZONA","UNITED STATES","AIRCRAFT LANDED GEAR UP, TUCSON, AZ.","INCIDENT","SCOTTSDALE FSDO","N9577M","","","MOONEY","M20F","No","MINOR","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","20-DEC-21","16-DEC-21","23:30:00Z","IVANHOE","CALIFORNIA","UNITED STATES","AIRCRAFT NOSED OVER ON LANDING, INVANHOE, CA.","ACCIDENT","FRESNO FSDO","N3744P","","","PIPER","PA22","No","SUBSTANTIAL","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","20-DEC-21","01-SEP-21","20:00:00Z","EUREKA ROADHOUSE","ALASKA","UNITED STATES","AIRCRAFT MADE A HARD LANDING IN HIGH WIND CONDITIONS, EUREKA ROADHOUSE, AK.","INCIDENT","ANCHORAGE FSDO","N8987Y","","","PIPER","PA18","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"No","20-DEC-21","16-DEC-21","18:30:00Z","HAINES","ALASKA","UNITED STATES","AIRCRAFT LANDED OFF FIELD, HAINES, AK.","INCIDENT","JUNEAU FSDO","N2694P","","","PIPER","PA18","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"No","20-DEC-21","16-DEC-21","23:30:00Z","HOUSTON","TEXAS","UNITED STATES","AIRCRAFT GEAR COLLAPSED ON LANDING, HOUSTON, TX.","INCIDENT","HOUSTON FSDO","N19VS","","","PIPER","PA30","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"No","15-DEC-21","14-DEC-21","22:45:00Z","BRODHEAD","WISCONSIN","UNITED STATES","AIRCRAFT EXPERIENCED ENGINE ISSUES AND LANDED IN A FIELD DAMAGING LANDING GEAR, BRODHEAD, WI.","INCIDENT","MILWAUKEE FSDO","N1674K","","","LUSCOMBE","8F","No","MINOR","PERSONAL","APPROACH (APR)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","15-DEC-21","14-DEC-21","19:05:00Z","LAPLACE","LOUISIANA","UNITED STATES","AIRCRAFT CRASHED UNDER UNKNOWN CIRCUMSTANCES, LAPLACE, LA.","ACCIDENT","BATON ROUGE FSDO","N150AS","","","BELL","407","No","DESTROYED","UNKNOWN","EN ROUTE (ENR)","","FATAL","Yes","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","15-DEC-21","14-DEC-21","19:50:00Z","BRIDGEPORT","TEXAS","UNITED STATES","AIRCRAFT IN POWER RECOVERY PRACTICE AND CRASHED OVER SAFETY AREA ON RUNWAY, BRIDGEPORT, TX.","INCIDENT","NORTH TEXAS FSDO","N862YB","","","BELL","407","No","UNKNOWN","INSTRUCTION","MANEUVERING (MNV)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"No","15-DEC-21","14-DEC-21","17:00:00Z","CROWLEY","TEXAS","UNITED STATES","AIRCRAFT LOST CONTROL WHILE PRACTICING ON PRIVATE RANCH AND ROLLED ON SIDE DURING LANDING, CROWLEY, TX.","INCIDENT","NORTH TEXAS FSDO","N8827F","","","HUGHES","269A","No","UNKNOWN","INSTRUCTION","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"No","16-DEC-21","15-DEC-21","20:44:00Z","FARMINGDALE","NEW YORK","UNITED STATES","AIRCRAFT GEAR COLLAPSED WHILE TAXIING, FARMINGDALE, NY.","ACCIDENT","FARMINGDALE FSDO","N8021R","","","NORTH AMERICAN","AT-6C","No","SUBSTANTIAL","PERSONAL","TAXI (TXI)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"No","16-DEC-21","15-DEC-21","16:17:00Z","MIAMI","FLORIDA","UNITED STATES","AIRCRAFT LANDED AND GEAR COLLAPSED, MIAMI, FL.","INCIDENT","SOUTH FLORIDA FSDO","N6292N","","","CESSNA","340","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"No","16-DEC-21","15-DEC-21","21:53:00Z","MURRIETA","CALIFORNIA","UNITED STATES","AIRCRAFT DURING LANDING, NOSE GEAR COLLAPSED AND INCURRED A PROP STRIKE, MURRIETA, CA.","INCIDENT","RIVERSIDE FSDO","N755GA","","","GRUMMAN AMERICAN","GA-7","No","MINOR","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"No","23-DEC-21","21-DEC-21","18:00:00Z","LE COURLIS","CHARBUY","FRANCE","AIRCRAFT CRASHED UNDER UNKNOWN CIRCUMSTANCES, CHARBUY, FRANCE.","ACCIDENT","LOS ANGELES IFO","N565CK","","","CIRRUS","SR22","No","SUBSTANTIAL","PERSONAL","APPROACH (APR)","","FATAL","Yes","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
