"UPDATED","ENTRY_DATE","EVENT_LCL_DATE","EVENT_LCL_TIME","LOC_CITY_NAME","LOC_STATE_NAME","LOC_CNTRY_NAME","RMK_TEXT","EVENT_TYPE_DESC","FSDO_DESC","REGIST_NBR","FLT_NBR","ACFT_OPRTR","ACFT_MAKE_NAME","ACFT_MODEL_NAME","ACFT_MISSING_FLAG","ACFT_DMG_DESC","FLT_ACTIVITY","FLT_PHASE","FAR_PART","MAX_INJ_LVL","FATAL_FLAG","FLT_CRW_INJ_NONE","FLT_CRW_INJ_MINOR","FLT_CRW_INJ_SERIOUS","FLT_CRW_INJ_FATAL","FLT_CRW_INJ_UNK","CBN_CRW_INJ_NONE","CBN_CRW_INJ_MINOR","CBN_CRW_INJ_SERIOUS","CBN_CRW_INJ_FATAL","CBN_CRW_INJ_UNK","PAX_INJ_NONE","PAX_INJ_MINOR","PAX_INJ_SERIOUS","PAX_INJ_FATAL","PAX_INJ_UNK","GRND_INJ_NONE","GRND_INJ_MINOR","GRND_INJ_SERIOUS","GRND_INJ_FATAL","GRND_INJ_UNK"
"No","16-JUN-22","15-JUN-22","15:24:00Z","DUNNELLON","FLORIDA","UNITED STATES","AIRCRAFT EXPERIENCED ENGINE ISSUES AND LANDED GEAR UP IN A FIELD, DUNNELLON, FL.","INCIDENT","ORLANDO FSDO","N79350","","","MOONEY","M20E","No","UNKNOWN","PERSONAL","EN ROUTE (ENR)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"No","08-JUN-22","07-JUN-22","21:57:00Z","MILWAUKEE","WISCONSIN","UNITED STATES","AIRCRAFT LANDED SHORT OF THE RUNWAY AND STRUCK A THRESHOLD LIGHT, MILWAUKEE, WI.","INCIDENT","MILWAUKEE FSDO","N199DC","","","SONEX","SONERAI II","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","10-JUN-22","09-JUN-22","18:50:00Z","GLADEWATER","TEXAS","UNITED STATES","AIRCRAFT PORPOISED ON LANDING AND CRASHED ON THE SIDE OF THE RUNWAY, GLADEWATER, TX.","ACCIDENT","NORTH TEXAS FSDO","N364AM","","","AIRCRAFT MFG & DEVELOPMENT","CH 2000","No","SUBSTANTIAL","INSTRUCTION","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","10-JUN-22","08-JUN-22","07:00:00Z","CHISANA","ALASKA","UNITED STATES","AIRCRAFT ON LANDING AND THE NOSEWHEEL COLLAPSED BACKWARDS INTO THE UNDER BODY, CHISANA, AK.","ACCIDENT","ANCHORAGE FSDO","N731E","","","SHORT BROS","SC7 SERIES 3","No","SUBSTANTIAL","UNKNOWN","LANDING (LDG)","","NONE","No","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","10-JUN-22","09-JUN-22","05:30:00Z","ANCHORAGE","ALASKA","UNITED STATES","AIRCRAFT MADE A ROUGH LANDING AT ELMENDORF AIR FORCE BASE, ANCHORAGE, AK.","ACCIDENT","ANCHORAGAE FSDO","N9209H","","","CESSNA","182","No","SUBSTANTIAL","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"No","10-JUN-22","09-JUN-22","18:12:00Z","YAKIMA","WASHINGTON","UNITED STATES","AIRCRAFT ON LANDING AND TIPPED ON NOSE, YAKIMA, WA.","INCIDENT","SPOKANE FSDO","N40KH","","","SOCATA","MS RALLYE 235C","No","MINOR","INSTRUCTION","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"No","10-JUN-22","09-JUN-22","21:05:00Z","OLLA","LOUISIANA","UNITED STATES","AIRCRAFT CRASHED IN A FIELD, OLLA, LA.","INCIDENT","BATON ROUGE FSDO","N416TS","","","PIPER","PA32R","No","UNKNOWN","PERSONAL","EN ROUTE (ENR)","91","MINOR","No","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","10-JUN-22","09-JUN-22","02:42:00Z","SALINA","KANSAS","UNITED STATES","AIRCRAFT LANDED HARD RESULTING IN A PROP STRIKE, SALINA, KS.","INCIDENT","WICHITA FSDO","N831KS","","","CESSNA","172","No","UNKNOWN","INSTRUCTION","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","10-JUN-22","09-JUN-22","22:45:00Z","HERMISTON","OREGON","UNITED STATES","AIRCRAFT MADE AN EMERGENCY LANDING, HERMISTON, OR.","INCIDENT","PORTLAND FSDO","N920F","","","PIPER","CUB","No","UNKNOWN","PERSONAL","EN ROUTE (ENR)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","10-JUN-22","09-JUN-22","18:06:00Z","NEW BRAUNFELS","TEXAS","UNITED STATES","AIRCRAFT LANDED HARD, WENT OFF THE END OF THE RUNWAY AND GEAR COLLAPSED, NEW BRAUNFELS, TX.","INCIDENT","SAN ANTONIO FSDO","N3798K","","","PIPER","PA28","No","UNKNOWN","INSTRUCTION","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","10-JUN-22","09-JUN-22","20:50:00Z","BISMARCK","NORTH DAKOTA","UNITED STATES","AIRCRAFT LANDED AND GROUND LOOPED STRIKING A TAXIWAY LIGHT, BISMARCK, ND.","INCIDENT","FARGO FSDO","N8619K","","","STINSON","108","No","MINOR","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"No","10-JUN-22","09-JUN-22","14:00:00Z","BATON ROUGE","LOUISIANA","UNITED STATES","AIRCRAFT LANDED AND VEERED OFF RUNWAY, BATON ROUGE, LA.","INCIDENT","BATON ROUGE FSDO","N51337","","","CESSNA","150","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"No","10-JUN-22","10-JUN-22","00:00:00Z","CROOKSTON","MINNESOTA","UNITED STATES","AIRCRAFT ABORTED TAKEOFF AND VEERED OFF RUNWAY STRIKING A RUNWAY LIGHT, CROOKSTON, MN.","INCIDENT","FARGO FSDO","N837ND","","UNIVERSITY OF NORTH DAKOTA","PIPER","PA28","No","UNKNOWN","FAR 141 PILOT SCHOOL","TAKEOFF (TOF)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"No","10-JUN-22","09-JUN-22","23:35:00Z","RIFLE","COLORADO","UNITED STATES","AIRCRAFT CRASHED UNDER UNKNOWN CIRCUMSTANCES, RIFLE, CO.","ACCIDENT","SALT LAKE CITY FSDO","N249SD","","","HPH SPOL SRO","GLASFLUGEL 304 MS","No","SUBSTANTIAL","PERSONAL","UNKNOWN (UNK)","91","FATAL","Yes","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","10-JUN-22","09-JUN-22","16:45:00Z","FAIRFIELD","UTAH","UNITED STATES","AIRCRAFT EXPERIENCED ENGINE ISSUES AND LANDED HARD EAST OF THE RUNWAY, FAIRFIELD, UT.","ACCIDENT","SALT LAKE CITY FSDO","N46JH","","","RANS","S-21","No","SUBSTANTIAL","PERSONAL","TAKEOFF (TOF)","91","MINOR","No","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","10-JUN-22","09-JUN-22","22:25:00Z","CHARLOTTE","NORTH CAROLINA","UNITED STATES","AIRCRAFT STRUCK A BIRD AND POST FLIGHT INSPECTION REVEALED DAMAGE TO THE NOSE CONE, CHARLOTTE, NC.","ACCIDENT","CHARLOTTE FSDO","N80343","ASH6022","MESA AIRLINES","EMBRAER","ERJ 170-200 LR","No","SUBSTANTIAL","COMMERCIAL","APPROACH (APR)","121","NONE","No","2","0","0","0","0","3","0","0","0","0","76","0","0","0","0","0","0","0","0","0"
"No","10-JUN-22","09-JUN-22","19:37:00Z","STEHEKIN","WASHINGTON","UNITED STATES","AIRCRAFT INCURRED A PROP STRIKE, STEHEKIN, WA.","INCIDENT","SPOKANE FSDO","N3237Y","","","CESSNA","182","No","MINOR","PERSONAL","UNKNOWN (UNK)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","10-JUN-22","09-JUN-22","22:47:00Z","SAN ANTONIO","TEXAS","UNITED STATES","AIRCRAFT STRUCK A BIRD ON FINAL DAMAGING NOSE GEAR, SAN ANTONIO, TX.","INCIDENT","SAN ANTONIO FSDO","N429WN","SWA182","SOUITHWEST AIRLINES","BOEING","737","No","UNKNOWN","COMMERCIAL","APPROACH (APR)","121","NONE","No","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","13-JUN-22","10-JUN-22","15:00:00Z","CAMARILLO","CALIFORNIA","UNITED STATES","AIRCRAFT CRASHED UNDER UNKNOWN CIRCUMSTANCES SHORTLY AFTER DEPARTURE STRIKING THE ROOF OF A BUILDING, CAMARILLO, CA.","ACCIDENT","VAN NUYS FSDO","N305L","","","MOONEY","M20K","No","DESTROYED","PERSONAL","TAKEOFF (TOF)","91","FATAL","Yes","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","13-JUN-22","11-JUN-22","21:55:00Z","COLUMBIA","CALIFORNIA","UNITED STATES","AIRCRAFT CAUGHT GUST OF WIND AND FLIPPED OVER DURING TAKEOFF FROM NEW MELONES LAKE, COLUMBIA, CA.","INCIDENT","FRESNO FSDO","N13ZF","","","MAULE","MX-7","No","UNKNOWN","PERSONAL","TAKEOFF (TOF)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","13-JUN-22","12-JUN-22","15:40:00Z","STUART","FLORIDA","UNITED STATES","AIRCRAFT DEPARTED AND THE NOSE WHEEL CAME OFF, STUART, FL.","INCIDENT","SOUTH FLORIDA FSDO","N30GB","","","BEECH","H-18","No","MINOR","OTHER","TAKEOFF (TOF)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"No","13-JUN-22","10-JUN-22","20:13:00Z","BIG CREEK","IDAHO","UNITED STATES","AIRCRAFT CRASHED UNDER UNKNOWN CIRCUMSTANCES AND FLIPPED OVER, BIG CREEK, ID.","ACCIDENT","BOISE FSDO","N55HU","","","AVIAT","A-1B","No","SUBSTANTIAL","PERSONAL","UNKNOWN (UNK)","91","MINOR","No","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"No","13-JUN-22","10-JUN-22","21:23:00Z","SIOUX FALLS","SOUTH DAKOTA","UNITED STATES","AIRCRAFT ON LANDING LOST CONTROL, STARTED TO PORPOISE, BOTH WING TIPS STRUCK THE GROUND AND GROUND LOOPED, SIOUX FALLS, SD.","INCIDENT","RAPID CITY FSDO","N201FM","","","CESSNA","305","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","MINOR","No","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","13-JUN-22","11-JUN-22","21:00:00Z","PORT CLINTON","OHIO","UNITED STATES","AIRCRAFT LANDED GEAR UP, PORT CLINTON, OH.","INCIDENT","CLEVELAND FSDO","N257DB","","","NORTH AMERICAN","T-6G","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"No","13-JUN-22","13-JUN-22","19:40:00Z","INDIAN TRAIL","NORTH CAROLINA","UNITED STATES","AIRCRAFT IMPACTED A POWERLINE AND LANDED IN A DITCH OFF THE DEPARTURE END OF THE RUNWAY, INDIAN TRAIL, NC.","INCIDENT","CHARLOTTE FSDO","N298RW","","","EXPERIMENTAL","TWINSTARR","No","UNKNOWN","PERSONAL","TAKEOFF (TOF)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","13-JUN-22","12-JUN-22","14:00:00Z","PICAYUNE","MISSISSIPPI","UNITED STATES","AIRCRAFT LANDED SHORT OF THE RUNWAY DUE TO ENGINE ISSUES, PICAYUNE, MS.","INCIDENT","JACKSON FSDO","N300Q","","","BEECH","A35","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","13-JUN-22","10-JUN-22","23:35:00Z","ST CLOUD","MINNESOTA","UNITED STATES","AIRCRAFT STRUCK A WILD TURKEY DAMAGING THE FLAPS, ST CLOUD, MN.","INCIDENT","MINNEAPOLIS FSDO","N496WH","","","LEARJET","60","No","MINOR","OTHER","LANDING (LDG)","91","NONE","No","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","13-JUN-22","11-JUN-22","19:14:00Z","OLATHE","KANSAS","UNITED STATES","AIRCRAFT GEAR COLLAPSED ON LANDING, OLATHE, KS.","INCIDENT","KANSAS CITY FSDO","N511JR","","","PIPER","PA32R","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"No","13-JUN-22","12-JUN-22","15:40:00Z","LAKE CITY","FLORIDA","UNITED STATES","AIRCRAFT MADE A PRECAUTIONARY LANDING IN A FIELD, LAKE CITY, FL.","INCIDENT","ORLANDO FSDO","N655DV","","MED-TRANS CORP","EUROCOPTER","EC 135","No","UNKNOWN","AMBULANCE","EN ROUTE (ENR)","135","NONE","No","1","0","0","0","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"No","13-JUN-22","12-JUN-22","19:40:00Z","MINOT","NORTH DAKOTA","UNITED STATES","AIRCRAFT CLEARED FOR TAKEOFF AND VEERED OFF RUNWAY, MINOT, ND.","ACCIDENT","FARGO FSDO","N737BW","","","CESSNA","172","No","DESTROYED","PERSONAL","TAKEOFF (TOF)","91","MINOR","No","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","13-JUN-22","11-JUN-22","23:00:00Z","WASILLA","ALASKA","UNITED STATES","AIRCRAFT HIT SOFT SPOT ON LANDING AND NOSED OVER, WASILLA, AK.","INCIDENT","ANCHORAGE FSDO","N907GP","","","EXPERIMENTAL","CARIBOU CRUISER","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"No","13-JUN-22","12-JUN-22","16:40:00Z","SAN MARCOS","TEXAS","UNITED STATES","AIRCRAFT EXPERIENCED ENGINE ISSUES AND LANDED IN A FIELD, SAN MARCOS, TX.","INCIDENT","SAN ANTONIO FSDO","N1169N","","","MOONEY","M20J","No","UNKNOWN","PERSONAL","EN ROUTE (ENR)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"No","13-JUN-22","12-JUN-22","17:45:00Z","REDMOND","OREGON","UNITED STATES","AIRCRAFT INCURRED A PROP STRIKE ON LANDING, REDMOND, OR.","INCIDENT","PORTLAND FSDO","N3066W","","","RAYTHEON","C90","No","MINOR","CORPORATE","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"No","13-JUN-22","11-JUN-22","16:07:00Z","STOCKBRIDGE","GEORGIA","UNITED STATES","AIRCRAFT CRASHED IN THE WOODS UNDER UNKNOWN CIRCUMSTANCES, STOCKBRIDGE, GA.","INCIDENT","ATLANTA FSDO","N3477P","","","PIPER","PA23","No","UNKNOWN","PERSONAL","EN ROUTE (ENR)","91","UNKNOWN","No","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"No","13-JUN-22","10-JUN-22","19:43:00Z","SAN ANTONIO","TEXAS","UNITED STATES","AIRCRAFT LANDED GEAR UP, SAN ANTONIO, TX.","INCIDENT","SAN ANTONIO FSDO","N4777S","","","CESSNA","TR182","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"No","13-JUN-22","11-JUN-22","21:55:00Z","DENVER","COLORADO","UNITED STATES","AIRCRAFT EXPERIENCED ENGINE ISSUES AND LANDED IN A FIELD, DENVER, CO.","INCIDENT","DENVER FSDO","N4847G","","","CESSNA","172","No","UNKNOWN","INSTRUCTION","EN ROUTE (ENR)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"No","13-JUN-22","12-JUN-22","01:38:00Z","AUBURN","WASHINGTON","UNITED STATES","AIRCRAFT CRASHED IN A FIELD, FOR UNKNOWN REASONS, AUBURN, WA.","ACCIDENT","SEATTLE FSDO","N7482P","","","PIPER","PA24","No","SUBSTANTIAL","PERSONAL","EN ROUTE (ENR)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"No","13-JUN-22","11-JUN-22","17:00:00Z","EVANSTON","WYOMING","UNITED STATES","AIRCRAFT MADE AN EMERGENCY LANDING IN A PASTURE, EVANSTON, WY.","INCIDENT","DENVER FSDO","N8256Q","","","CESSNA","206","No","MINOR","PERSONAL","EN ROUTE (ENR)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"No","13-JUN-22","12-JUN-22","07:19:00Z","CHARLESTON","SOUTH CAROLINA","UNITED STATES","AIRCRAFT LANDED GEAR UP, CHARLESTON, SC.","INCIDENT","COLUMBIA FSDO","N9158D","","","MOONEY","M20J","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","13-JUN-22","10-JUN-22","11:50:00Z","GRANITE FALLS","MINNESOTA","UNITED STATES","AIRCRAFT CRASHED IN A FIELD UNDER UNKNOWN CIRCUMSTANCES, GRANITE FALLS, MN.","INCIDENT","MINNEAPOLIS FSDO","N9207L","","","AMERICAN AVIATION","AA-1A","No","UNKNOWN","PERSONAL","EN ROUTE (ENR)","91","UNKNOWN","No","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","13-JUN-22","11-JUN-22","18:00:00Z","OXFORD","MAINE","UNITED STATES","AIRCRAFT LANDED, VEERED OFF RUNWAY AND NOSED OVER, OXFORD, ME.","INCIDENT","PORTLAND ME FSDO","N44124","","","TAYLORCRAFT","BC12-D1","No","MINOR","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","13-JUN-22","11-JUN-22","19:00:00Z","MIDDLEBOROUGH","MASSACHUSETTS","UNITED STATES","AIRCRAFT CRASHED IN THE WOODS DUE TO ENGINE ISSUES, MIDDLEBOROUGH, MA.","INCIDENT","BOSTON FSDO","N51324","","","EXPERIMENTAL","A PLANE","No","UNKNOWN","PERSONAL","EN ROUTE (ENR)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","13-JUN-22","11-JUN-22","01:17:00Z","ANCHORAGE","ALASKA","UNITED STATES","AIRCRAFT WAS TAXIING IN WATER AND ENCOUNTERED A GUST OF WIND AND BECAME INVERTED, ANCHORAGE, AK.","INCIDENT","ANCHORAGE FSDO","N72412","","","CESSNA","TU206","No","UNKNOWN","PERSONAL","TAXI (TXI)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
