"UPDATED","ENTRY_DATE","EVENT_LCL_DATE","EVENT_LCL_TIME","LOC_CITY_NAME","LOC_STATE_NAME","LOC_CNTRY_NAME","RMK_TEXT","EVENT_TYPE_DESC","FSDO_DESC","REGIST_NBR","FLT_NBR","ACFT_OPRTR","ACFT_MAKE_NAME","ACFT_MODEL_NAME","ACFT_MISSING_FLAG","ACFT_DMG_DESC","FLT_ACTIVITY","FLT_PHASE","FAR_PART","MAX_INJ_LVL","FATAL_FLAG","FLT_CRW_INJ_NONE","FLT_CRW_INJ_MINOR","FLT_CRW_INJ_SERIOUS","FLT_CRW_INJ_FATAL","FLT_CRW_INJ_UNK","CBN_CRW_INJ_NONE","CBN_CRW_INJ_MINOR","CBN_CRW_INJ_SERIOUS","CBN_CRW_INJ_FATAL","CBN_CRW_INJ_UNK","PAX_INJ_NONE","PAX_INJ_MINOR","PAX_INJ_SERIOUS","PAX_INJ_FATAL","PAX_INJ_UNK","GRND_INJ_NONE","GRND_INJ_MINOR","GRND_INJ_SERIOUS","GRND_INJ_FATAL","GRND_INJ_UNK"
"No","26-OCT-21","26-OCT-21","00:00:00Z","CHEVAK","ALASKA","UNITED STATES","AIRCRAFT WENT OFF END OF RUNWAY, CHEVAK, AK.","INCIDENT","ANCHORAGE FSDO","N929TG","","GRANT AVIATION","CESSNA","208","No","MINOR","ON DEMAND","UNKNOWN (UNK)","135","NONE","No","1","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0"
"No","26-OCT-21","25-OCT-21","17:10:00Z","LATROBE","PENNSYLVANIA","UNITED STATES","AIRCRAFT LANDED GEAR UP, LATROBE, PA.","INCIDENT","ALLEGHENY FSDO","N2051L","","","BEECH","B24R","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","26-OCT-21","23-OCT-21","19:15:00Z","WADSWORTH","OHIO","UNITED STATES","AIRCRAFT LANDED HARD AND NOSED GEAR COLLAPSED, WADSWORTH, OH.","INCIDENT","CLEVELAND FSDO","N94400","","","CESSNA","152","No","UNKNOWN","INSTRUCTION","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","29-OCT-21","28-OCT-21","17:25:00Z","ROBBINSVILLE","NEW JERSEY","UNITED STATES","AIRCRAFT CRASHED INTO TREES AT THE APPROACH END OF THE RUNWAY, ROBBINSVILLE, NJ.","INCIDENT","PHILADELPHIA FSDO","N281F","","","QUESTAIR","VENTURE","No","UNKNOWN","PERSONAL","APPROACH (APR)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","29-OCT-21","28-OCT-21","20:15:00Z","FREDERICKSBURG","VIRGINIA","UNITED STATES","AIRCRAFT DEPARTED AND LOST ENGINE POWER, ATTEMPTED TO RETURN AND LANDED IN A FIELD, FREDERICKSBURG, VA.","INCIDENT","WASHINGTON FSDO","N252L","","","MOONEY","M20K","No","UNKNOWN","PERSONAL","TAKEOFF (TOF)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","29-OCT-21","28-OCT-21","16:10:00Z","BANDERA","WASHINGTON","UNITED STATES","AIRCRAFT CRASHED UNDER UNKNOWN CIRCUMSTANCES, BANDERA, WA.","ACCIDENT","SEATTLE FSDO","N40KA","","","MOONEY","M20T","No","UNKNOWN","PERSONAL","EN ROUTE (ENR)","91","FATAL","Yes","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","29-OCT-21","28-OCT-21","20:10:00Z","UKIAH","CALIFORNIA","UNITED STATES","AICRAFT CRASHED UNDER UNKNOWN CIRCUMSTANCES ADJACENT TO THE RUNWAY, UKIAH, CA.","ACCIDENT","OAKLAND FSDO","N8170V","","","CESSNA","172","No","SUBSTANTIAL","PERSONAL","UNKNOWN (UNK)","91","FATAL","Yes","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","29-OCT-21","28-OCT-21","19:01:00Z","HAMMOND","LOUISIANA","UNITED STATES","AIRCRAFT EXPERIENCED ENGINE ISSUES AND MADE AN EMERGENCY LANDING IN THE MEDIAN OF INTERSTATE 12, HAMMOND, LA.","INCIDENT","BATON ROUGE FSDO","N899RW","","","BEECH","K35","No","NONE","PERSONAL","EN ROUTE (ENR)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"No","29-OCT-21","28-OCT-21","22:17:00Z","VICTORIA","TEXAS","UNITED STATES","AIRCRAFT DECLARED AN EMERGENCY DUE TO ENGINE ISSUES AND AFTER LANDING IT WAS DISCOVERED THAT THE RIGHT COWLING WAS MISSING, VICTORIA, TX.","INCIDENT","SAN ANTONIO FSDO","N141SM","","","BEECH","300","No","UNKNOWN","UNKNOWN","EN ROUTE (ENR)","","NONE","No","2","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0"
"Yes","20-OCT-21","19-OCT-21","15:10:00Z","BOONES MILL","VIRGINIA","UNITED STATES","AIRCRAFT DOING PRACTICE HIGH SPEED TAXI RUNS TO EVALUATE A TAKEOFF AREA ON A GRAVEL ROAD, LOST CONTROL AND STRUCK A STATE TROOPER CAR. BOONES MILL, VA.","ACCIDENT","RICHMOND FSDO","N728J","","","JABIRU","J230","No","SUBSTANTIAL","PERSONAL","TAXI (TXI)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","27-OCT-21","24-OCT-21","19:45:00Z","PICKENS","SOUTH CAROLINA","UNITED STATES","AIRCRAFT GROUND LOOPED AFTER LANDING, PICKENS, SC.","ACCIDENT","COLUMBIA FSDO","N3771M","","","NORTH AMERICAN","AT-6D","No","SUBSTANTIAL","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","27-OCT-21","29-SEP-21","18:25:00Z","WILLOW","ALASKA","UNITED STATES","AIRCRAFT MADE AN OFF FIELD LANDING, GOING TOO FAST ON TOUCHDOWN AND LANDING GEAR HIT A BLUFF AND NOSED OVER, WILLOW, AK.","ACCIDENT","ANCHORAGE FSDO","N9724P","","","PIPER","PA18","No","SUBSTANTIAL","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","27-OCT-21","26-OCT-21","18:45:00Z","IMMOKALEE","FLORIDA","UNITED STATES","AIRCRAFT LANDED SHORT OF THE RUNWAY AND GEAR COLLAPSED, IMMOKALEE, FL.","ACCIDENT","SOUTH FLORIDA FSDO","N305JD","","","PIPER","PA46","No","SUBSTANTIAL","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"No","27-OCT-21","26-OCT-21","23:23:00Z","FOLKSTON","GEORGIA","UNITED STATES","AIRCRAFT CRASHED AFTER DEPARTURE FOR UNKNOWN REASONS ON HIGHWAY 12, FOLKSTON, GA.","ACCIDENT","ATLANTA FSDO","N525AT","","","VANS","RV12","No","SUBSTANTIAL","PERSONAL","TAKEOFF (TOF)","91","SERIOUS","No","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","28-OCT-21","27-OCT-21","23:20:00Z","LENA","WISCONSIN","UNITED STATES","AIRCRAFT CRASHED UNDER UNKNOWN CIRCUMSTANCES, LENA, WI.","ACCIDENT","MILWAUKEE FSDO","N75RM","","","BEECH","B36TC","No","UNKNOWN","PERSONAL","EN ROUTE (ENR)","91","FATAL","Yes","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","28-OCT-21","27-OCT-21","22:18:00Z","SARATOGA SPRINGS","NEW YORK","UNITED STATES","AIRCRAFT MADE A FORCED LANDING INI A FIELD, SARATOGA SPRINGS, NY.","ACCIDENT","ALBANY FSDO","N2353Z","","","BEECH","23","No","SUBSTANTIAL","PERSONAL","EN ROUTE (ENR)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
