"UPDATED","ENTRY_DATE","EVENT_LCL_DATE","EVENT_LCL_TIME","LOC_CITY_NAME","LOC_STATE_NAME","LOC_CNTRY_NAME","RMK_TEXT","EVENT_TYPE_DESC","FSDO_DESC","REGIST_NBR","FLT_NBR","ACFT_OPRTR","ACFT_MAKE_NAME","ACFT_MODEL_NAME","ACFT_MISSING_FLAG","ACFT_DMG_DESC","FLT_ACTIVITY","FLT_PHASE","FAR_PART","MAX_INJ_LVL","FATAL_FLAG","FLT_CRW_INJ_NONE","FLT_CRW_INJ_MINOR","FLT_CRW_INJ_SERIOUS","FLT_CRW_INJ_FATAL","FLT_CRW_INJ_UNK","CBN_CRW_INJ_NONE","CBN_CRW_INJ_MINOR","CBN_CRW_INJ_SERIOUS","CBN_CRW_INJ_FATAL","CBN_CRW_INJ_UNK","PAX_INJ_NONE","PAX_INJ_MINOR","PAX_INJ_SERIOUS","PAX_INJ_FATAL","PAX_INJ_UNK","GRND_INJ_NONE","GRND_INJ_MINOR","GRND_INJ_SERIOUS","GRND_INJ_FATAL","GRND_INJ_UNK"
"No","11-OCT-23","09-OCT-23","15:30:00Z","LOCKHART","TEXAS","UNITED STATES","AIRCRAFT GEAR COLLAPSED ON LANDING, LOCKHART, TX.","INCIDENT","SAN ANTONIO FSDO","N38DV","","","BEECH","36","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"No","11-OCT-23","08-OCT-23","17:04:00Z","FORT LAUDERDALE","FLORIDA","UNITED STATES","AIRCRAFT VEERED OFF RUNWAY DURING LANDING, FORT LAUDERDALE, FL.","INCIDENT","SOUTH FLORIDA FSDO","N501CF","","","CESSNA","501","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"No","11-OCT-23","10-OCT-23","18:30:00Z","LUBBOCK","TEXAS","UNITED STATES","AIRCRAFT STRUCK A BIRD LEAVING A DENT IN THE LEFT WING, LUBBOCK, TX.","INCIDENT","LUBBOCK FSDO","N35VH","","","CESSNA","182R","No","UNKNOWN","PERSONAL","UNKNOWN (UNK)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","11-OCT-23","03-OCT-23","22:30:00Z","GRANITE BAY","CALIFORNIA","UNITED STATES","AIRCRAFT RIGHT CABIN DOOR CAME OFF DURING FLIGHT, GRANITE BAY, CA.","INCIDENT","SACRAMENTO FSDO","N114FD","","","BELL","UH-1H","No","UNKNOWN","PERSONAL","EN ROUTE (ENR)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"No","11-OCT-23","11-OCT-23","08:19:00Z","MIAMI","FLORIDA","UNITED STATES","AIRCRAFT CRASHED AT THE END OF THE RUNWAY WHILE DEPARTING AND STRUCK A RAIL LIGHT, MIAMI, FL.","INCIDENT","SOUTH FLORIDA FSDO","N149LB","","","CESSNA","LC41-550FG","No","UNKNOWN","PERSONAL","TAKEOFF (TOF)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Yes","11-OCT-23","11-OCT-23","05:01:00Z","HOUSTON","TEXAS","UNITED STATES","AIRCRAFT TAXIING TO PARKING AND VEERED OFF TAXIWAY INTO THE GRASS, HOUSTON, TX.","INCIDENT","HOUSTON FSDO","N409QS","","","EMBRAER","EMB-505","No","UNKNOWN","UNKNOWN","TAXI (TXI)","91","NONE","No","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","11-OCT-23","11-OCT-23","05:01:00Z","JONESBORO","GEORGIA","UNITED STATES","AIRCRAFT EXPERIENCED ENGINE ISSUES AND CRASHED IN A TREE, JONESBORO, GA.","ACCIDENT","ATLANTA FSDO","N55162","","","PIPER","PA28","No","UNKNOWN","PERSONAL","EN ROUTE (ENR)","91","SERIOUS","No","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"No","12-OCT-23","11-OCT-23","15:30:00Z","BENTONVILLE","ARKANSAS","UNITED STATES","AIRCRAFT NOSE GEAR COLLAPSED ON LANDING, BENTONVILLE, AR.","INCIDENT","LITTLE ROCK FSDO","N1871W","","","BEECH","95-B55","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","12-OCT-23","11-OCT-23","17:48:00Z","CHANDLER","ARIZONA","UNITED STATES","AIRCRAFT EXPERIENCED ENGINE ISSUES ON DEPARTURE, ATTEMPTED TO RETURN TO RUNWAY AND STRUCK A FENCE BEFORE LANDING IN A FIELD, CHANDLER, AZ.","ACCIDENT","SCOTTSDALE FSDO","N4380D","","","PIPER","PA46","No","SUBSTANTIAL","PERSONAL","TAKEOFF (TOF)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"No","12-OCT-23","12-OCT-23","02:45:00Z","MARTINSVILLE","VIRGINIA","UNITED STATES","AIRCRAFT CRASHED INTO TREES AFTER TAKEOFF, MARTINSVILLE, VA.","INCIDENT","RICHMOND FSDO","N253BC","","","CIRR","SR22T","No","UNKNOWN","PERSONAL","TAKEOFF (TOF)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
