"UPDATED","ENTRY_DATE","EVENT_LCL_DATE","EVENT_LCL_TIME","LOC_CITY_NAME","LOC_STATE_NAME","LOC_CNTRY_NAME","RMK_TEXT","EVENT_TYPE_DESC","FSDO_DESC","REGIST_NBR","FLT_NBR","ACFT_OPRTR","ACFT_MAKE_NAME","ACFT_MODEL_NAME","ACFT_MISSING_FLAG","ACFT_DMG_DESC","FLT_ACTIVITY","FLT_PHASE","FAR_PART","MAX_INJ_LVL","FATAL_FLAG","FLT_CRW_INJ_NONE","FLT_CRW_INJ_MINOR","FLT_CRW_INJ_SERIOUS","FLT_CRW_INJ_FATAL","FLT_CRW_INJ_UNK","CBN_CRW_INJ_NONE","CBN_CRW_INJ_MINOR","CBN_CRW_INJ_SERIOUS","CBN_CRW_INJ_FATAL","CBN_CRW_INJ_UNK","PAX_INJ_NONE","PAX_INJ_MINOR","PAX_INJ_SERIOUS","PAX_INJ_FATAL","PAX_INJ_UNK","GRND_INJ_NONE","GRND_INJ_MINOR","GRND_INJ_SERIOUS","GRND_INJ_FATAL","GRND_INJ_UNK"
"No","01-AUG-22","31-JUL-22","15:15:00Z","HOUSTON","TEXAS","UNITED STATES","AIRCRAFT STRUCK A BIRD, HOUSTON, TX.","INCIDENT","HOUSTON FSDO","N1629E","","","CESSNA","172","No","UNKNOWN","PERSONAL","APPROACH (APR)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","29-JUL-22","28-JUL-22","19:30:00Z","MIDLAND","MICHIGAN","UNITED STATES","GUST OF WIND CAUSED AIRCRAFT TO NOSE OVER DURING LANDING ROLL OUT RESULTING IN A PROP STRIKE, MIDLAND, MICHIGAN.","INCIDENT","GRAND RAPIDS FSDO","N3737G","","","AMERICAN LEGEND AIRCRAFT","AL3C","No","MINOR","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","25-JUL-22","24-JUL-22","18:53:00Z","RAY","MICHIGAN","UNITED STATES","AIRCRAFT CRASHED DURING TAKEOFF, RAY, MICHIGAN.","ACCIDENT","EAST MICHIGAN FSDO","N60ED","","","BEECH","A36","No","UNKNOWN","PERSONAL","TAKEOFF (TOF)","91","SERIOUS","No","0","0","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"No","25-JUL-22","16-JUL-22","18:00:00Z","BUTLER","GEORGIA","UNITED STATES","GLIDER EXPERIENCED A GEAR-UP LANDING, BUTLER, GEORGIA.","ACCIDENT","ATLANTA FSDO","N157HH","","","VICKERS","T65","No","SUBSTANTIAL","PERSONAL","LANDING (LDG)","91","UNKNOWN","No","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","25-JUL-22","23-JUL-22","21:30:00Z","PUERTO PLATA","DOMINICAN REPUBLIC","DOMINICAN REPUBLIC","AIRCRAFT CRASHED APPROXIMATELY 2 MILES SHORT OF RUNWAY 08, PUERTO PLATA, DOMINICAN REPUBLIC.","ACCIDENT","MIAMI IFO","N210DE","","","CESSNA","T210","No","SUBSTANTIAL","PERSONAL","APPROACH (APR)","91","FATAL","Yes","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","25-JUL-22","23-JUL-22","02:10:00Z","SAN JOSE","CALIFORNIA","UNITED STATES","AIRCRAFT CRASHED AFTER DEPARTURE, SAN JOSE, CALIFORNIA.","ACCIDENT","SAN JOSE FSDO","N300BH","","","PIPER","PA32","No","UNKNOWN","PERSONAL","INITIAL CLIMB (ICL)","91","SERIOUS","No","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","25-JUL-22","22-JUL-22","14:20:00Z","WATERLOO","ILLINOIS","UNITED STATES","WHILE CONDUCTING CROP DUSTING OPERATIONS, HELICOPTER CRASHED UNDER UNKNOWN CIRCUMSTANCES, WATERLOO, ILLINOIS.","ACCIDENT","ST. LOUIS FSDO","N442JE","","","ROBINSON","R44","No","SUBSTANTIAL","AERIAL APPLICATION","UNKNOWN (UNK)","137","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","25-JUL-22","23-JUL-22","20:30:00Z","FALLBROOK","CALIFORNIA","UNITED STATES","AIRCRAFT CRASHED DURING LANDING, FALLBROOK, CALIFORNIA.","ACCIDENT","SAN DIEGO FSDO","N787AS","","","NORTH AMERICAN","T28","No","SUBSTANTIAL","PERSONAL","LANDING (LDG)","91","FATAL","Yes","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"No","25-JUL-22","23-JUL-22","16:40:00Z","ANGEL FIRE","NEW MEXICO","UNITED STATES","AIRCRAFT GROUND-LOOPED ON LANDING STRIKING PROP AND FLIPPED OVER, ANGEL FIRE, NEW MEXICO.","ACCIDENT","ALBUQUERQUE FSDO","N926WM","","","MILLER-THORP","T18","No","SUBSTANTIAL","PERSONAL","LANDING (LDG)","91","MINOR","No","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"No","25-JUL-22","23-JUL-22","14:15:00Z","CRYSTAL","MICHIGAN","UNITED STATES","AIRCRAFT CRASH-LANDED IN FIELD DUE TO LOSS OF ENGINE POWER, CRYSTAL, MICHIGAN.","ACCIDENT","GRAND RAPIDS FSDO","N2270S","","","AYRES","S2R","No","SUBSTANTIAL","AERIAL APPLICATION","UNKNOWN (UNK)","137","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
