"UPDATED","ENTRY_DATE","EVENT_LCL_DATE","EVENT_LCL_TIME","LOC_CITY_NAME","LOC_STATE_NAME","LOC_CNTRY_NAME","RMK_TEXT","EVENT_TYPE_DESC","FSDO_DESC","REGIST_NBR","FLT_NBR","ACFT_OPRTR","ACFT_MAKE_NAME","ACFT_MODEL_NAME","ACFT_MISSING_FLAG","ACFT_DMG_DESC","FLT_ACTIVITY","FLT_PHASE","FAR_PART","MAX_INJ_LVL","FATAL_FLAG","FLT_CRW_INJ_NONE","FLT_CRW_INJ_MINOR","FLT_CRW_INJ_SERIOUS","FLT_CRW_INJ_FATAL","FLT_CRW_INJ_UNK","CBN_CRW_INJ_NONE","CBN_CRW_INJ_MINOR","CBN_CRW_INJ_SERIOUS","CBN_CRW_INJ_FATAL","CBN_CRW_INJ_UNK","PAX_INJ_NONE","PAX_INJ_MINOR","PAX_INJ_SERIOUS","PAX_INJ_FATAL","PAX_INJ_UNK","GRND_INJ_NONE","GRND_INJ_MINOR","GRND_INJ_SERIOUS","GRND_INJ_FATAL","GRND_INJ_UNK"
"No","10-FEB-22","09-FEB-22","17:30:00Z","PARADISE","CALIFORNIA","UNITED STATES","AIRCRAFT CRASHED SHORT OF THE RUNWAY DURING LANDING, PARADISE, CA.","ACCIDENT","SACRAMENTO FSDO","N201VJ","","","MOONEY","M20J","No","SUBSTANTIAL","PERSONAL","LANDING (LDG)","91","MINOR","No","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","10-FEB-22","09-FEB-22","21:28:00Z","BEL AIR","MARYLAND","UNITED STATES","AIRCRAFT CRASHED IN A FIELD DUE TO A POSSIBLE EXPLOSION CAUSING THE TAIL BOOM TO DETACH, BEL AIR, MD.","ACCIDENT","BALTIMORE FSDO","N9159F","","","HUGHES","369","No","SUBSTANTIAL","OTHER","EN ROUTE (ENR)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","10-FEB-22","09-FEB-22","20:00:00Z","BUCKEYE","ARIZONA","UNITED STATES","AIRCRAFT LANDED HARD, BUCKEYE, AZ.","INCIDENT","SCOTTSDALE FSDO","N405TP","","","GROB","G 120TP","No","UNKNOWN","INSTRUCTION","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"Yes","10-FEB-22","09-FEB-22","15:00:00Z","GAITHERSBURG","MARYLAND","UNITED STATES","AIRCRAFT TAXIING FOR DEPARTURE STRUCK THE RIGHT WING OF N1556J WHICH WAS PARKED, GAITHERSBURG, MD.","INCIDENT","BALTIMORE FSDO","N135JB","","","CESSNA","170","No","MINOR","PERSONAL","TAXI (TXI)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","10-FEB-22","09-FEB-22","22:50:00Z","PINEHURST","NORTH CAROLINA","UNITED STATES","AIRCRAFT LANDED HARD AND THE NOSE GEAR COLLAPSED, PINEHURST, NC.","INCIDENT","GREENSBORO FSDO","N987AA","","","CIRRUS","SR22","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"No","10-FEB-22","09-FEB-22","17:40:00Z","FORT WORTH","TEXAS","UNITED STATES","AIRCRAFT LOST POWER ON BASE TURN AND CRASHED, FORT WORTH, TX.","INCIDENT","NORTH TEXAS FSDO","N11373","","","CESSNA","150","No","UNKNOWN","INSTRUCTION","APPROACH (APR)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","10-FEB-22","09-FEB-22","20:22:00Z","STEWARTSTOWN","PENNSYLVANIA","UNITED STATES","AIRCRAFT CRASHED INTO A FIELD FOR UNKNOWN REASONS, STEWARTSTOWN, PA.","INCIDENT","HARRISBURG FSDO","N64741","","","HILLER","UH-12","No","UNKNOWN","PERSONAL","EN ROUTE (ENR)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","14-FEB-22","13-FEB-22","21:30:00Z","DENVER","COLORADO","UNITED STATES","AIRCRAFT STRUCK A BIRD WHILE LANDING, DENVER, CO.","INCIDENT","DENVER FSDO","N905UP","GAJ905","GAMA AVIATION","CESSNA","750","No","MINOR","UNKNOWN","LANDING (LDG)","","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","15-FEB-22","05-FEB-22","01:00:00Z","KASILOF","ALASKA","UNITED STATES","AIRCRAFT DOING TOUCH AND GOS AND PILOT LOST CONTROL, KASILOF, AK.","ACCIDENT","ANCHORAGE FSDO","N23RB","","","PIPER","PA22","No","SUBSTANTIAL","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","15-FEB-22","12-FEB-22","19:05:00Z","PICKENS","SOUTH CAROLINA","UNITED STATES","AIRCRAFT BEING HAND-PROPPED STRUCK N72EN WHICH WAS PARKED, PICKENS, SC.","INCIDENT","COLUMBIA FSDO","N3750P","","","PIPER","PA22","No","UNKNOWN","PERSONAL","STANDING (STD)","91","NONE","No","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
